Date,Price,Open,High,Low,Volume,Chg%
2021-07-14,309.55,310.0,313.3,308.65,21860000,-0.0045000000000000005
2021-07-13,310.95,310.0,312.25,308.15,25740000,0.011399999999999999
2021-07-12,307.45,310.8,312.0,306.1,32280000,0.0038
2021-07-09,306.3,305.8,308.85,301.85,48810000,-0.0002
2021-07-08,306.35,314.8,314.8,305.0,87360000,-0.0339
2021-07-07,317.1,316.0,319.1,306.25,112180000,0.0006
2021-07-06,316.9,348.0,358.2,311.5,164080000,-0.08439999999999999
2021-07-05,346.1,347.05,350.1,344.0,18400000,0.0034999999999999996
2021-07-02,344.9,345.3,345.55,340.5,18300000,0.0019
2021-07-01,344.25,341.5,347.4,341.2,27940000,0.0137
2021-06-30,339.6,342.0,345.35,338.85,18280000,-0.005699999999999999
2021-06-29,341.55,342.65,346.5,339.6,22460000,-0.0036
2021-06-28,342.8,340.8,345.0,337.55,17840000,0.009300000000000001
2021-06-25,339.65,335.9,342.8,335.9,22430000,0.0149
2021-06-24,334.65,335.0,337.4,333.35,15580000,-0.0018
2021-06-23,335.25,341.0,343.25,334.3,25740000,-0.0078000000000000005
2021-06-22,337.9,337.1,344.3,336.15,26710000,0.0108
2021-06-21,334.3,330.9,335.8,326.2,29120000,-0.0092
2021-06-18,337.4,345.65,346.9,329.0,49440000,-0.0239
2021-06-17,345.65,348.4,352.9,342.25,29240000,-0.0106
2021-06-16,349.35,350.1,356.0,348.1,27550000,-0.0095
2021-06-15,352.7,355.75,360.75,351.5,35530000,-0.0091
2021-06-14,355.95,350.05,357.9,341.1,38480000,0.0148
2021-06-11,350.75,346.0,352.9,344.35,36440000,0.0174
2021-06-10,344.75,345.2,347.85,342.4,24350000,0.0040999999999999995
2021-06-09,343.35,356.2,358.9,339.75,59330000,-0.026600000000000002
2021-06-08,352.75,346.25,356.65,337.5,44110000,0.021
2021-06-07,345.5,339.75,351.0,339.75,64989999,0.0315
2021-06-04,334.95,325.15,336.9,324.25,41280000,0.0286
2021-06-03,325.65,325.3,327.7,323.65,21410000,0.008199999999999999
2021-06-02,323.0,315.95,324.4,315.6,26320000,0.0154
2021-06-01,318.1,319.2,325.7,317.3,32600000,-0.002
2021-05-31,318.75,318.7,319.75,312.1,30920000,0.0
2021-05-28,318.75,322.65,324.5,316.5,26620000,0.0005
2021-05-27,318.6,317.05,323.45,316.55,49480000,0.0098
2021-05-26,315.5,316.1,320.0,314.8,28640000,0.0008
2021-05-25,315.25,315.55,319.0,313.85,37380000,0.0109
2021-05-24,311.85,314.75,315.8,310.2,31960000,-0.004
2021-05-21,313.1,312.0,315.7,309.5,40360000,0.0175
2021-05-20,307.7,316.0,316.6,306.1,54040000,-0.0215
2021-05-19,314.45,313.0,322.95,312.1,119410000,-0.0541
2021-05-18,332.45,325.95,336.65,324.0,86150000,0.0353
2021-05-17,321.1,315.4,323.85,311.4,51160000,0.028300000000000002
2021-05-14,312.25,329.35,329.5,310.0,81310000,-0.042199999999999994
2021-05-12,326.0,318.25,334.75,316.25,111580000,0.0331
2021-05-11,315.55,309.55,320.75,308.1,58470000,0.0022
2021-05-10,314.85,304.5,315.7,304.0,53260000,0.04
2021-05-07,302.75,303.0,305.95,300.5,41590000,0.005
2021-05-06,301.25,291.5,302.0,290.3,45030000,0.0334
2021-05-05,291.5,293.5,293.9,288.5,29350000,0.0070999999999999995
2021-05-04,289.45,296.35,299.75,288.05,38640000,-0.0121
2021-05-03,293.0,289.3,294.75,285.0,35380000,-0.0029
2021-04-30,293.85,298.2,301.3,292.55,36120000,-0.026699999999999998
2021-04-29,301.9,308.9,310.0,301.25,36650000,-0.0131
2021-04-28,305.9,303.5,309.5,303.0,44670000,0.0146
2021-04-27,301.5,295.7,302.5,295.1,35040000,0.0206
2021-04-26,295.4,297.0,299.0,294.6,30580000,0.0048
2021-04-23,294.0,291.0,300.0,290.5,58160000,-0.0019
2021-04-22,294.55,294.0,302.5,292.2,61020000,-0.011699999999999999
2021-04-20,298.05,307.7,308.15,294.2,56740000,-0.0111
2021-04-19,301.4,295.0,304.5,292.8,65790000,-0.0277
2021-04-16,310.0,302.0,315.0,300.15,75330000,0.021400000000000002
2021-04-15,303.5,303.0,307.55,296.5,75260000,0.0021
2021-04-13,302.85,287.25,304.55,280.55,116870000,0.056900000000000006
2021-04-12,286.55,307.85,307.85,282.9,105340000,-0.09949999999999999
2021-04-09,318.2,313.2,325.0,312.5,75460000,0.013500000000000002
2021-04-08,313.95,307.9,319.8,307.5,62460000,0.02
2021-04-07,307.8,306.75,310.65,305.1,39070000,0.0002
2021-04-06,307.75,306.15,313.8,304.8,63030000,0.0089
2021-04-05,305.05,306.8,311.7,297.2,66180000,-0.0088
2021-04-01,307.75,306.75,309.85,303.05,44090000,0.0197
2021-03-31,301.8,299.0,307.5,297.5,58570000,0.016
2021-03-30,297.05,300.5,301.3,292.7,45260000,0.0022
2021-03-26,296.4,290.5,301.4,290.5,80920000,0.038
2021-03-25,285.55,294.0,294.0,282.25,84530000,-0.0302
2021-03-24,294.45,303.55,305.0,293.2,61520000,-0.0421
2021-03-23,307.4,305.0,312.25,304.0,60240000,0.0144
2021-03-22,303.05,306.45,307.5,300.1,56390000,-0.0191
2021-03-19,308.95,303.5,311.0,290.2,109930000,0.0064
2021-03-18,307.0,311.0,316.6,299.75,73730000,0.0039000000000000003
2021-03-17,305.8,318.6,320.0,304.0,47260000,-0.044199999999999996
2021-03-16,319.95,321.0,321.9,315.1,39270000,0.0044
2021-03-15,318.55,320.0,320.4,310.05,45080000,0.0031
2021-03-12,317.55,325.05,326.5,314.15,48360000,-0.0121
2021-03-10,321.45,319.5,324.45,316.7,58640000,0.019799999999999998
2021-03-09,315.2,325.0,328.35,309.6,74700000,-0.018799999999999997
2021-03-08,321.25,331.75,331.75,318.8,81930000,-0.012
2021-03-05,325.15,333.0,337.85,319.7,86740000,-0.0414
2021-03-04,339.2,339.0,345.4,337.3,59860000,-0.026699999999999998
2021-03-03,348.5,348.65,357.0,346.5,92010000,0.008
2021-03-02,345.75,331.1,347.2,326.45,127710000,0.053200000000000004
2021-03-01,328.3,330.0,331.85,322.7,61190000,0.0166
2021-02-26,322.95,323.0,332.95,318.85,91900000,-0.030600000000000002
2021-02-25,333.15,325.35,334.7,323.25,64510000,0.0358
2021-02-24,321.65,325.0,330.0,316.5,50820000,-0.0073
2021-02-23,324.0,308.5,328.9,308.5,133310000,0.064
2021-02-22,304.5,312.45,313.9,302.15,57720000,-0.0236
2021-02-19,311.85,321.95,321.95,301.4,80270000,-0.0371
2021-02-18,323.85,331.5,331.75,321.1,49200000,-0.0191
2021-02-17,330.15,326.9,334.25,325.45,52150000,0.0029
2021-02-16,329.2,335.45,337.9,327.5,65940000,-0.0124
2021-02-15,333.35,329.9,335.8,324.0,78680000,0.024399999999999998
2021-02-12,325.4,326.4,330.5,321.25,64090000,0.0012
2021-02-11,325.0,326.45,331.35,323.4,55260000,-0.011899999999999999
2021-02-10,328.9,326.0,332.65,319.5,93470000,0.0118
2021-02-09,325.05,337.0,338.5,322.2,105980000,-0.032400000000000005
2021-02-08,335.95,318.75,339.25,318.0,102120000,0.0635
2021-02-05,315.9,327.6,330.0,312.6,103510000,-0.031400000000000004
2021-02-04,326.15,329.0,334.5,322.45,121030000,-0.0147
2021-02-03,331.0,339.2,341.9,326.2,224190000,0.027999999999999997
2021-02-02,322.0,293.6,328.85,290.4,251970000,0.1516
2021-02-01,279.6,269.75,282.0,255.35,165660000,0.0643
2021-01-29,262.7,273.0,278.8,260.6,138440000,-0.0154
2021-01-28,266.8,260.05,273.4,259.05,129160000,-0.0026
2021-01-27,267.5,274.9,275.0,265.7,126590000,-0.0417
2021-01-25,279.15,296.9,299.5,277.35,164350000,-0.0353
2021-01-22,289.35,295.95,306.9,278.35,316010000,-0.0043
2021-01-21,290.6,281.0,299.0,280.0,283610000,0.0571
2021-01-20,274.9,260.0,277.5,258.85,205150000,0.06280000000000001
2021-01-19,258.65,251.5,261.7,251.3,136860000,0.0516
2021-01-18,245.95,261.65,262.45,241.15,173380000,-0.055099999999999996
2021-01-15,260.3,246.0,264.65,242.6,250040000,0.062
2021-01-14,245.1,242.85,249.8,238.6,86820000,0.0103
2021-01-13,242.6,242.9,248.8,238.4,164650000,0.0202
2021-01-12,237.8,227.0,252.4,224.1,390580000,0.07769999999999999
2021-01-11,220.65,199.9,225.4,199.65,182480000,0.11359999999999999
2021-01-08,198.15,198.75,201.5,197.1,53990000,0.0070999999999999995
2021-01-07,196.75,197.0,200.35,195.1,66019999,0.0069
2021-01-06,195.4,194.45,197.6,190.65,75620000,0.011399999999999999
2021-01-05,193.2,187.1,193.9,185.05,75750000,0.009899999999999999
2021-01-04,191.3,191.8,193.0,188.75,63980000,0.025699999999999997
2021-01-01,186.5,184.95,187.0,184.5,27330000,0.0144
2020-12-31,183.85,184.85,187.5,182.8,48980000,-0.0016
2020-12-30,184.15,183.1,185.4,180.4,38580000,0.0038
2020-12-29,183.45,187.9,188.45,181.1,71320000,-0.015600000000000001
2020-12-28,186.35,179.85,187.4,179.0,98010000,0.0591
2020-12-24,175.95,172.0,178.0,172.0,73830000,0.039900000000000005
2020-12-23,169.2,165.0,169.7,163.4,56930000,0.0258
2020-12-22,164.95,164.55,169.2,156.7,110010000,0.0024
2020-12-21,164.55,176.0,177.55,162.5,75580000,-0.0886
2020-12-18,180.55,180.9,181.5,176.65,46070000,-0.0063
2020-12-17,181.7,184.0,184.0,180.65,34100000,-0.004699999999999999
2020-12-16,182.55,181.0,183.8,180.1,51260000,0.0204
2020-12-15,178.9,176.45,179.7,173.25,41190000,0.006999999999999999
2020-12-14,177.65,181.0,181.5,176.7,33189999,-0.0067
2020-12-11,178.85,177.95,181.45,176.5,43070000,0.006999999999999999
2020-12-10,177.6,182.7,182.7,176.4,38370000,-0.0279
2020-12-09,182.7,183.0,186.4,181.65,40300000,0.005
2020-12-08,181.8,184.95,185.7,178.95,42140000,-0.0095
2020-12-07,183.55,184.45,186.45,182.7,29800000,-0.0033
2020-12-04,184.15,186.5,188.8,182.2,48000000,-0.0038
2020-12-03,184.85,185.0,186.0,183.25,33330000,0.0068000000000000005
2020-12-02,183.6,184.0,187.35,181.1,88110000,0.021400000000000002
2020-12-01,179.75,182.35,182.4,178.1,48880000,-0.0033
2020-11-27,180.35,174.65,183.85,174.65,125930000,0.038
2020-11-26,173.75,171.6,175.0,171.05,39090000,0.0134
2020-11-25,171.45,175.0,176.8,169.25,54370000,-0.0034999999999999996
2020-11-24,172.05,171.85,175.5,171.1,47700000,0.0079
2020-11-23,170.7,169.5,173.9,165.55,54570000,0.0095
2020-11-20,169.1,170.05,171.55,165.55,66940000,0.0068000000000000005
2020-11-19,167.95,171.4,176.35,166.55,109450000,-0.032
2020-11-18,173.5,158.85,178.8,158.55,171800000,0.0981
2020-11-17,158.0,152.5,159.35,152.2,82640000,0.0796
2020-11-13,146.35,150.0,150.0,145.35,32570000,-0.0321
2020-11-12,151.2,150.95,153.85,150.0,56150000,0.0017000000000000001
2020-11-11,150.95,146.5,151.5,145.65,78580000,0.0339
2020-11-10,146.0,144.05,146.7,142.75,68790000,0.0355
2020-11-09,141.0,140.6,141.5,138.7,40280000,0.0144
2020-11-06,139.0,137.65,142.3,137.65,67970000,0.0098
2020-11-05,137.65,137.0,138.0,136.0,38930000,0.0129
2020-11-04,135.9,135.6,137.0,134.0,44680000,0.0134
2020-11-03,134.1,135.0,137.4,133.55,52070000,0.009399999999999999
2020-11-02,132.85,133.65,134.0,131.1,40390000,0.0015
2020-10-30,132.65,133.2,134.5,130.3,51130000,0.005699999999999999
2020-10-29,131.9,132.0,133.0,130.0,66629999,-0.0215
2020-10-28,134.8,139.0,143.25,133.5,152360000,-0.0063
2020-10-27,135.65,134.15,136.75,130.85,56860000,0.0146
2020-10-26,133.7,138.4,140.8,131.25,88530000,-0.0241
2020-10-23,137.0,134.9,138.9,134.1,68710000,0.0262
2020-10-22,133.5,129.7,134.6,128.45,48810000,0.025
2020-10-21,130.25,131.05,133.1,128.3,39250000,0.0046
2020-10-20,129.65,128.1,130.3,126.35,27470000,0.0109
2020-10-19,128.25,129.8,130.4,127.8,33159999,0.0039000000000000003
2020-10-16,127.75,129.4,130.05,126.0,62550000,0.0063
2020-10-15,126.95,131.5,134.35,126.5,64000000,-0.0287
2020-10-14,130.7,133.75,134.65,128.8,45790000,-0.0254
2020-10-13,134.1,135.4,137.1,132.85,38970000,-0.0132
2020-10-12,135.9,139.65,139.65,133.0,39280000,-0.0184
2020-10-09,138.45,141.15,142.65,138.0,37100000,-0.0177
2020-10-08,140.95,142.85,143.5,139.6,40940000,-0.0004
2020-10-07,141.0,144.25,144.5,139.8,68270000,-0.0259
2020-10-06,144.75,138.0,145.8,136.0,162050000,0.081
2020-10-05,133.9,136.95,137.5,132.05,55270000,0.003
2020-10-01,133.5,135.9,136.5,132.55,40490000,0.0015
2020-09-30,133.3,131.55,134.4,130.3,48860000,0.0121
2020-09-29,131.7,134.95,136.0,130.7,63370000,-0.0087
2020-09-28,132.85,128.9,134.3,127.5,61830000,0.044000000000000004
2020-09-25,127.25,123.7,128.35,123.1,65040000,0.0362
2020-09-24,122.8,127.9,128.8,122.15,62420000,-0.0654
2020-09-23,131.4,135.5,136.7,127.9,74980000,-0.0128
2020-09-22,133.1,138.0,138.15,129.65,87300000,-0.0316
2020-09-21,137.45,147.75,147.75,135.5,64739999,-0.0707
2020-09-18,147.9,148.7,150.5,146.25,46270000,0.0017000000000000001
2020-09-17,147.65,150.8,151.0,146.2,48120000,-0.025099999999999997
2020-09-16,151.45,149.2,154.3,148.55,85060000,0.0206
2020-09-15,148.4,149.4,149.4,146.55,42890000,-0.001
2020-09-14,148.55,147.2,151.1,145.5,84510000,0.029500000000000002
2020-09-11,144.3,143.1,146.8,141.65,65140000,0.006999999999999999
2020-09-10,143.3,142.8,144.5,138.0,79610000,0.022799999999999997
2020-09-09,140.1,141.0,141.75,135.7,105360000,-0.0155
2020-09-08,142.3,149.45,149.6,141.2,76300000,-0.0475
2020-09-07,149.4,150.0,152.0,148.0,82620000,0.0108
2020-09-04,147.8,147.9,153.65,147.0,95570000,-0.026699999999999998
2020-09-03,151.85,151.6,155.2,149.55,110160000,0.0103
2020-09-02,150.3,144.3,151.65,141.45,74950000,0.0452
2020-09-01,143.8,143.4,145.15,140.4,58810000,0.0042
2020-08-31,143.2,144.5,147.95,138.2,160560000,0.0028000000000000004
2020-08-28,142.8,144.15,146.2,140.5,95200000,-0.0101
2020-08-27,144.25,140.1,146.85,139.3,181380000,0.046
2020-08-26,137.9,130.5,139.0,128.35,197520000,0.085
2020-08-25,127.1,121.8,128.35,121.1,90270000,0.0487
2020-08-24,121.2,122.0,123.0,120.8,31300000,0.0025
2020-08-21,120.9,124.2,124.2,120.15,48650000,-0.0066
2020-08-20,121.7,123.45,125.65,121.1,43530000,-0.0276
2020-08-19,125.15,127.0,127.6,124.75,45130000,-0.0036
2020-08-18,125.6,124.0,127.5,123.6,62150000,0.0166
2020-08-17,123.55,124.5,126.25,120.6,61150000,-0.0084
2020-08-14,124.6,131.15,132.65,123.7,75030000,-0.0499
2020-08-13,131.15,126.1,131.9,124.4,95490000,0.0463
2020-08-12,125.35,121.0,126.4,120.6,50720000,0.024900000000000002
2020-08-11,122.3,125.0,125.8,121.4,50230000,-0.0125
2020-08-10,123.85,119.95,124.7,119.7,71100000,0.039900000000000005
2020-08-07,119.1,117.0,119.7,116.0,56490000,0.0197
2020-08-06,116.8,116.2,117.7,115.5,60090000,0.0121
2020-08-05,115.4,112.4,117.65,112.0,99370000,0.0354
2020-08-04,111.45,112.95,115.1,110.8,95910000,-0.014199999999999999
2020-08-03,113.05,103.0,114.4,102.9,194770000,0.0803
2020-07-31,104.65,104.0,105.4,102.3,33810000,0.0096
2020-07-30,103.65,106.4,106.75,102.85,33380000,-0.0199
2020-07-29,105.75,108.1,108.75,104.85,44560000,-0.0066
2020-07-28,106.45,102.3,107.2,102.0,64269999,0.0467
2020-07-27,101.7,104.0,104.5,101.3,29650000,-0.019799999999999998
2020-07-24,103.75,104.7,105.5,102.7,39370000,-0.0217
2020-07-23,106.05,105.45,106.45,104.7,30720000,0.0086
2020-07-22,105.15,108.5,109.75,104.25,50740000,-0.0304
2020-07-21,108.45,106.0,109.7,105.5,66010000,0.032400000000000005
2020-07-20,105.05,106.35,106.35,103.85,39790000,-0.0127
2020-07-17,106.4,103.65,106.95,103.3,42080000,0.0335
2020-07-16,102.95,103.95,103.95,100.6,44330000,-0.0024
2020-07-15,103.2,106.8,106.8,102.5,49690000,-0.018500000000000003
2020-07-14,105.15,106.9,107.55,104.1,46930000,-0.0264
2020-07-13,108.0,108.85,112.1,106.85,81900000,0.0037
2020-07-10,107.6,106.7,108.6,105.4,64690000,0.0060999999999999995
2020-07-09,106.95,106.3,108.95,104.65,54490000,0.0152
2020-07-08,105.35,109.5,110.85,104.2,55890000,-0.0339
2020-07-07,109.05,109.8,112.6,108.05,85840000,0.0005
2020-07-06,109.0,105.0,109.9,104.5,91970000,0.0536
2020-07-03,103.45,102.85,106.35,102.1,87310000,0.0187
2020-07-02,101.55,100.75,102.95,100.4,48090000,0.0079
2020-07-01,100.75,99.0,101.45,98.2,50870000,0.0254
2020-06-30,98.25,101.75,102.3,97.3,50770000,-0.0121
2020-06-29,99.45,101.4,101.4,98.05,43280000,-0.0192
2020-06-26,101.4,105.4,106.05,100.35,56330000,-0.0231
2020-06-25,103.8,103.85,106.3,101.65,63200000,-0.0095
2020-06-24,104.8,105.25,110.8,104.2,125460000,0.0038
2020-06-23,104.4,103.0,106.0,101.9,68640000,0.017
2020-06-22,102.65,102.35,104.9,101.0,68550000,0.0015
2020-06-19,102.5,96.5,103.9,95.6,135460000,0.0638
2020-06-18,96.35,95.0,97.2,94.15,58960000,0.01
2020-06-17,95.4,93.0,96.4,91.8,110830000,0.0069
2020-06-16,94.75,102.0,103.5,92.0,215480000,-0.0572
2020-06-15,100.5,104.65,104.65,100.05,69320000,-0.045599999999999995
2020-06-12,105.3,98.0,106.25,98.0,93000000,-0.008
2020-06-11,106.15,109.9,111.15,105.0,55490000,-0.0471
2020-06-10,111.4,111.0,113.0,108.5,84040000,-0.0004
2020-06-09,111.45,117.45,117.9,110.25,79470000,-0.0346
2020-06-08,115.45,114.0,119.15,113.35,136950000,0.0424
2020-06-05,110.75,100.45,112.45,99.05,187210000,0.1244
2020-06-04,98.5,99.0,101.4,96.8,72080000,-0.0025
2020-06-03,98.75,100.0,101.45,97.4,90600000,0.0233
2020-06-02,96.5,90.0,97.3,89.75,125410000,0.0776
2020-06-01,89.55,88.9,91.2,88.0,71080000,0.029300000000000003
2020-05-29,87.0,85.55,87.5,84.65,80820000,0.0
2020-05-28,87.0,86.0,88.15,84.55,96180000,0.028999999999999998
2020-05-27,84.55,84.1,86.0,84.0,57960000,0.0174
2020-05-26,83.1,83.9,85.7,82.6,38020000,0.0036
2020-05-22,82.8,83.4,83.9,82.0,29250000,-0.0155
2020-05-21,84.1,83.1,85.2,82.9,37290000,0.0078000000000000005
2020-05-20,83.45,81.25,84.4,80.7,36350000,0.0202
2020-05-19,81.8,82.5,85.65,81.5,65379999,0.0143
2020-05-18,80.65,84.5,84.5,79.6,44220000,-0.043899999999999995
2020-05-15,84.35,84.7,85.35,82.8,38590000,0.0066
2020-05-14,83.8,83.95,85.3,82.55,46340000,-0.039
2020-05-13,87.2,92.5,92.5,86.25,68090000,0.0116
2020-05-12,86.2,85.95,87.7,83.5,77550000,0.0012
2020-05-11,86.1,81.45,90.65,81.4,152590000,0.0623
2020-05-08,81.05,84.5,84.95,80.55,35360000,-0.0176
2020-05-07,82.5,82.9,84.65,82.1,31160000,-0.0084
2020-05-06,83.2,81.55,83.95,80.35,53740000,0.028399999999999998
2020-05-05,80.9,86.0,86.8,80.4,57120000,-0.0358
2020-05-04,83.9,87.0,87.2,81.5,91170000,-0.1003
2020-04-30,93.25,85.95,93.75,85.95,170650000,0.1932
2020-04-29,78.15,77.45,79.3,76.55,40790000,0.015600000000000001
2020-04-28,76.95,75.65,78.2,75.2,34830000,0.0226
2020-04-27,75.25,75.9,76.2,74.8,27840000,0.014199999999999999
2020-04-24,74.2,75.0,76.9,74.0,40050000,-0.0192
2020-04-23,75.65,76.75,78.65,75.4,50370000,-0.0033
2020-04-22,75.9,74.45,76.55,72.55,56530000,0.0167
2020-04-21,74.65,78.0,78.0,74.0,58250000,-0.0721
2020-04-20,80.45,76.85,83.4,75.5,125430000,0.046799999999999994
2020-04-17,76.85,78.3,78.3,74.7,58340000,0.029500000000000002
2020-04-16,74.65,71.75,75.4,71.0,47910000,0.024
2020-04-15,72.9,75.4,78.7,71.95,81130000,-0.0182
2020-04-13,74.25,76.0,77.6,72.7,70410000,-0.004699999999999999
2020-04-09,74.6,69.6,76.25,69.1,112680000,0.1036
2020-04-08,67.6,66.5,71.6,65.4,82180000,0.0052
2020-04-07,67.25,68.55,69.3,66.9,42070000,0.029900000000000003
2020-04-03,65.3,66.9,66.9,64.8,35350000,-0.039
2020-04-01,67.95,70.5,71.65,67.55,38170000,-0.0436
2020-03-31,71.05,70.6,71.5,68.2,46170000,0.0426
2020-03-30,68.15,68.8,70.0,67.25,35280000,-0.0361
2020-03-27,70.7,72.05,75.9,69.35,58820000,-0.0014000000000000002
2020-03-26,70.8,71.45,73.5,68.3,63820000,0.0078000000000000005
2020-03-25,70.25,67.75,71.7,67.25,57720000,0.0248
2020-03-24,68.55,69.9,71.5,63.5,49550000,0.0355
2020-03-23,66.2,70.0,72.0,66.0,34180000,-0.1436
2020-03-20,77.3,74.0,79.6,72.65,86040000,0.0596
2020-03-19,72.95,70.0,76.5,68.75,68120000,-0.0338
2020-03-18,75.5,79.9,80.45,75.1,70130000,-0.031400000000000004
2020-03-17,77.95,83.05,85.0,77.4,71850000,-0.0603
2020-03-16,82.95,85.6,87.65,82.2,73710000,-0.0758
2020-03-13,89.75,81.9,94.15,78.05,106150000,0.0199
2020-03-12,88.0,91.1,94.9,84.1,143550000,-0.11019999999999999
2020-03-11,98.9,104.85,106.5,97.8,111150000,-0.0643
2020-03-09,105.7,109.0,109.85,104.25,81550000,-0.07440000000000001
2020-03-06,114.2,115.0,117.3,112.8,83970000,-0.09179999999999999
2020-03-05,125.75,127.55,129.15,124.25,87800000,-0.0036
2020-03-04,126.2,129.6,129.6,120.55,97550000,-0.0318
2020-03-03,130.35,127.5,131.4,125.25,86770000,0.0395
2020-03-02,125.4,133.0,133.9,123.8,111590000,-0.0275
2020-02-28,128.95,138.85,139.6,127.05,94470000,-0.11220000000000001
2020-02-27,145.25,144.15,146.75,141.1,51330000,0.0048
2020-02-26,144.55,146.9,147.9,143.7,47610000,-0.035699999999999996
2020-02-25,149.9,152.2,153.4,147.45,52720000,-0.005
2020-02-24,150.65,154.0,155.9,149.6,39710000,-0.0495
2020-02-20,158.5,157.95,162.3,156.0,54330000,0.0028000000000000004
2020-02-19,158.05,162.85,164.6,153.05,78910000,-0.022000000000000002
2020-02-18,161.6,168.0,168.0,158.6,52740000,-0.0444
2020-02-17,169.1,170.4,171.35,166.35,32890000,0.0
2020-02-14,169.1,172.0,176.2,168.3,56680000,-0.0024
2020-02-13,169.5,171.35,172.35,168.1,25050000,-0.0085
2020-02-12,170.95,173.0,173.3,169.0,34620000,0.0070999999999999995
2020-02-11,169.75,171.85,175.15,168.4,42870000,0.005
2020-02-10,168.9,173.2,173.2,168.0,33280000,-0.0271
2020-02-07,173.6,177.4,178.15,173.0,45200000,-0.0294
2020-02-06,178.85,182.0,183.4,175.75,61820000,-0.026699999999999998
2020-02-05,183.75,167.4,184.95,166.6,92980000,0.10890000000000001
2020-02-04,165.7,166.55,168.6,161.2,49030000,0.0113
2020-02-03,163.85,163.5,168.3,159.55,66620000,-0.0106
2020-02-01,165.6,175.0,178.7,163.8,42520000,-0.0623
2020-01-31,176.6,186.3,188.35,175.95,75620000,-0.0516
2020-01-30,186.2,190.95,192.55,184.25,70900000,-0.0098
2020-01-29,188.05,178.8,188.9,178.55,61590000,0.0679
2020-01-28,176.1,183.9,184.3,174.9,38280000,-0.0335
2020-01-27,182.2,185.7,186.9,180.85,30130000,-0.0231
2020-01-24,186.5,188.0,191.0,185.0,21790000,-0.0101
2020-01-23,188.4,186.75,190.4,183.8,33030000,0.0151
2020-01-22,185.6,191.95,192.5,184.25,32950000,-0.030299999999999997
2020-01-21,191.4,195.5,196.4,190.2,20860000,-0.018500000000000003
2020-01-20,195.0,198.0,201.45,194.3,28980000,-0.011699999999999999
2020-01-17,197.3,197.25,199.45,195.7,18200000,-0.0013
2020-01-16,197.55,199.5,200.6,196.9,28120000,-0.013999999999999999
2020-01-15,200.35,195.0,201.7,194.0,38490000,0.023
2020-01-14,195.85,195.7,198.25,193.6,29870000,-0.002
2020-01-13,196.25,194.75,197.75,191.4,40540000,-0.0005
2020-01-10,196.35,192.0,199.0,190.0,60250000,0.0227
2020-01-09,192.0,184.85,192.75,184.25,40800000,0.0518
2020-01-08,182.55,180.2,184.2,180.2,21860000,-0.0116
2020-01-07,184.7,187.0,189.4,182.3,35000000,-0.0051
2020-01-06,185.65,191.0,191.0,185.05,28620000,-0.0285
2020-01-03,191.1,192.9,195.65,189.25,47570000,-0.0137
2020-01-02,193.75,185.0,194.7,184.6,57290000,0.0504
2020-01-01,184.45,185.15,186.7,183.6,25970000,-0.0038
2019-12-31,185.15,184.0,187.9,181.55,52870000,0.0079
2019-12-30,183.7,177.2,184.35,176.3,40950000,0.0429
2019-12-27,176.15,176.0,176.95,174.85,12100000,0.0089
2019-12-26,174.6,175.9,176.45,174.1,18790000,-0.0051
2019-12-24,175.5,177.65,178.0,174.65,20560000,-0.0031
2019-12-23,176.05,176.85,179.0,174.15,27190000,0.0006
2019-12-20,175.95,180.4,181.7,174.85,48820000,-0.0179
2019-12-19,179.15,174.65,180.2,174.0,53470000,0.024900000000000002
2019-12-18,174.8,182.1,184.5,170.45,63860000,-0.03
2019-12-17,180.2,176.0,181.15,175.35,38210000,0.03
2019-12-16,174.95,177.0,178.8,173.35,26250000,-0.009899999999999999
2019-12-13,176.7,177.25,183.95,175.5,93020000,0.019299999999999998
2019-12-12,173.35,163.45,174.9,162.5,66140000,0.07139999999999999
2019-12-11,161.8,160.4,163.0,157.4,21150000,0.0131
2019-12-10,159.7,162.15,163.25,159.05,26260000,-0.005
2019-12-09,160.5,162.0,166.45,159.75,30920000,-0.0062
2019-12-06,161.5,167.0,168.0,160.05,27730000,-0.0277
2019-12-05,166.1,170.35,172.2,165.2,31790000,-0.0195
2019-12-04,169.4,158.5,170.35,157.7,72080000,0.0708
2019-12-03,158.2,162.95,162.95,157.4,21160000,-0.0177
2019-12-02,161.05,160.95,163.0,158.95,19440000,-0.0028000000000000004
2019-11-29,161.5,164.8,167.75,160.6,20010000,-0.02
2019-11-28,164.8,165.75,166.3,163.55,16610000,-0.0066
2019-11-27,165.9,165.3,169.3,165.0,29530000,0.015300000000000001
2019-11-26,163.4,166.65,167.3,162.55,25520000,-0.0163
2019-11-25,166.1,160.7,166.6,159.9,26130000,0.0231
2019-11-22,162.35,164.9,165.25,160.55,21200000,-0.011000000000000001
2019-11-21,164.15,166.95,170.1,163.0,21610000,-0.0194
2019-11-20,167.4,167.75,170.2,166.2,19500000,-0.0021
2019-11-19,167.75,170.8,171.75,167.1,19600000,-0.0138
2019-11-18,170.1,172.1,172.1,169.25,19050000,0.0092
2019-11-15,168.55,169.0,173.4,167.35,29610000,0.009000000000000001
2019-11-14,167.05,170.2,170.3,165.5,25430000,-0.0208
2019-11-13,170.6,171.5,176.0,169.4,33930000,-0.008100000000000001
2019-11-11,172.0,169.2,172.95,169.05,22190000,0.0175
