Date,Symbol,Price,Chg%,High,Low,Open,Volume
2018-04-02,tcs,1426.39,0.0212,1428.52,1392.24,1392.24,1660000
2018-04-03,tcs,1427.17,0.0005,1436.31,1417.78,1417.78,1940000
2018-04-04,tcs,1427.0,-0.0001,1438.32,1417.74,1436.09,2840000
2018-04-05,tcs,1450.07,0.0162,1452.91,1431.63,1434.67,1810000
2018-04-06,tcs,1446.32,-0.0026,1451.07,1434.67,1448.13,1130000
2018-04-09,tcs,1433.37,-0.009,1452.79,1429.01,1441.12,1240000
2018-04-10,tcs,1440.09,0.0046999999999999,1449.72,1434.26,1434.26,1180000
2018-04-11,tcs,1477.62,0.0260999999999999,1482.94,1444.01,1446.46,3120000
2018-04-12,tcs,1538.94,0.0415,1544.21,1474.58,1475.58,6110000
2018-04-13,tcs,1545.83,0.0045,1588.73,1535.44,1544.21,8180000
2018-04-16,tcs,1562.67,0.0109,1568.7,1524.97,1527.55,6270000
2018-04-17,tcs,1552.35,-0.0066,1566.25,1542.84,1562.67,3300000
2018-04-18,tcs,1548.67,-0.0024,1565.51,1542.18,1552.06,2430000
2018-04-19,tcs,1564.39,0.0102,1577.16,1551.93,1558.87,4820000
2018-04-20,tcs,1667.97,0.0662,1677.73,1588.33,1593.24,18470000
2018-04-23,tcs,1671.01,0.0018,1744.18,1661.65,1678.54,15190000
2018-04-24,tcs,1659.74,-0.0067,1687.92,1638.58,1671.67,8310000
2018-04-25,tcs,1701.21,0.025,1707.46,1649.64,1659.42,8199999
2018-04-26,tcs,1735.03,0.0199,1745.21,1699.62,1699.62,12140000
2018-04-27,tcs,1692.24,-0.0247,1737.36,1676.57,1728.05,4500000
2018-04-30,tcs,1731.53,0.0232,1739.81,1685.2,1692.24,3460000
2018-05-02,tcs,1715.67,-0.0092,1731.58,1701.72,1730.74,3160000
2018-05-03,tcs,1706.9,-0.0051,1728.54,1701.28,1720.6,3760000
2018-05-04,tcs,1706.36,-0.0003,1714.32,1701.09,1711.87,2350000
2018-05-07,tcs,1677.04,-0.0172,1710.89,1672.11,1710.89,3480000
2018-05-08,tcs,1686.97,0.0059,1709.17,1665.15,1683.78,2990000
2018-05-09,tcs,1710.55,0.0139999999999999,1713.22,1686.48,1686.48,2620000
2018-05-10,tcs,1691.89,-0.0109,1721.26,1686.48,1717.24,3860000
2018-05-11,tcs,1694.69,0.0017,1708.44,1687.6,1693.34,2630000
2018-05-14,tcs,1683.22,-0.0068,1701.58,1672.06,1694.71,2430000
2018-05-15,tcs,1707.16,0.0141999999999999,1713.73,1683.29,1691.28,1950000
2018-05-16,tcs,1712.8,0.0033,1720.2,1703.66,1705.96,1650000
2018-05-17,tcs,1711.77,-0.0006,1732.04,1704.03,1722.14,2970000
2018-05-18,tcs,1716.8,0.0029,1724.47,1695.2,1706.38,1870000
2018-05-21,tcs,1743.61,0.0156,1760.89,1724.64,1729.86,3450000
2018-05-22,tcs,1720.16,-0.0134,1752.54,1712.7,1744.23,1860000
2018-05-23,tcs,1713.39,-0.0039,1737.85,1706.48,1728.05,1510000
2018-05-24,tcs,1766.63,0.0311,1772.17,1716.94,1720.7,2960000
2018-05-25,tcs,1757.85,-0.005,1801.48,1751.36,1777.07,3770000
2018-05-28,tcs,1716.8,-0.0233999999999999,1772.9,1708.93,1772.9,3720000
2018-05-29,tcs,1727.31,0.0060999999999999,1737.36,1709.91,1730.45,3530000
2018-05-30,tcs,1722.7,-0.0027,1731.97,1707.21,1720.23,3780000
2018-05-31,tcs,1707.02,-0.0091,1724.67,1692.36,1700.11,5050000
2018-06-01,tcs,1698.59,-0.0049,1723.15,1682.75,1719.71,1600000
2018-06-04,tcs,1710.16,0.0068,1714.81,1679.12,1710.89,1680000
2018-06-05,tcs,1687.95,-0.013,1717.66,1677.7,1709.91,2450000
2018-06-06,tcs,1692.02,0.0024,1700.99,1681.67,1689.32,2240000
2018-06-07,tcs,1701.63,0.0056999999999999,1714.81,1690.1,1691.28,2410000
2018-06-08,tcs,1712.95,0.0067,1722.95,1701.09,1701.09,2580000
2018-06-11,tcs,1715.5,0.0015,1728.54,1708.93,1712.95,2180000
2018-06-12,tcs,1746.19,0.0179,1750.11,1718.73,1722.66,4610000
2018-06-13,tcs,1788.44,0.0242,1795.85,1762.85,1780.5,5370000
2018-06-14,tcs,1752.61,-0.02,1796.48,1749.13,1794.23,3820000
2018-06-15,tcs,1804.08,0.0294,1810.99,1753.64,1764.82,9180000
2018-06-18,tcs,1793.25,-0.006,1831.44,1786.53,1831.44,4670000
2018-06-19,tcs,1788.84,-0.0025,1803.05,1785.4,1786.53,3250000
2018-06-20,tcs,1786.83,-0.0011,1800.41,1783.05,1796.19,3110000
2018-06-21,tcs,1783.79,-0.0017,1796.19,1782.07,1796.19,2910000
2018-06-22,tcs,1774.42,-0.0053,1791.29,1764.37,1791.29,2950000
2018-06-25,tcs,1783.69,0.0052,1786.73,1770.7,1776.48,2080000
2018-06-26,tcs,1815.8,0.018,1824.62,1785.4,1787.37,4680000
2018-06-27,tcs,1821.68,0.0032,1848.3,1815.06,1823.64,4080000
2018-06-28,tcs,1806.68,-0.0081999999999999,1834.43,1790.6,1828.54,4890000
2018-06-29,tcs,1811.63,0.0027,1830.9,1806.29,1808.84,3510000
2018-07-02,tcs,1815.16,0.0019,1821.49,1805.11,1815.8,2650000
2018-07-03,tcs,1837.42,0.0123,1843.15,1820.75,1823.59,3240000
2018-07-04,tcs,1829.67,-0.0042,1843.15,1820.85,1843.15,2700000
2018-07-05,tcs,1843.55,0.0076,1850.61,1825.7,1836.39,2470000
2018-07-06,tcs,1875.56,0.0174,1883.45,1844.87,1846.05,3710000
2018-07-09,tcs,1846.19,-0.0157,1886.78,1839.82,1886.39,6150000
2018-07-10,tcs,1838.45,-0.0042,1861.78,1834.18,1860.9,5300000
2018-07-11,tcs,1941.2,0.0559,1958.95,1857.13,1862.86,22900000
2018-07-12,tcs,1932.82,-0.0043,1951.98,1922.18,1945.22,6920000
2018-07-13,tcs,1942.38,0.0049,1958.85,1935.41,1936.39,4150000
2018-07-16,tcs,1950.32,0.0040999999999999,1956.98,1938.8,1951.1,2580000
2018-07-17,tcs,1963.01,0.0065,1969.73,1942.28,1950.12,3320000
2018-07-18,tcs,1961.15,-0.0009,1972.38,1954.09,1965.81,2009999
2018-07-19,tcs,1942.67,-0.0093999999999999,1971.15,1931.49,1962.96,1750000
2018-07-20,tcs,1957.57,0.0077,1960.91,1945.22,1946.1,1930000
2018-07-23,tcs,1966.45,0.0045,1970.66,1947.18,1961.89,2089999
2018-07-24,tcs,1959.93,-0.0033,1975.61,1945.37,1975.61,2040000
2018-07-25,tcs,1942.77,-0.0088,1962.87,1929.92,1962.77,1540000
2018-07-26,tcs,1926.3,-0.0085,1946.2,1916.88,1936.35,3500000
2018-07-27,tcs,1905.76,-0.0107,1926.25,1902.37,1922.52,2029999
2018-07-30,tcs,1906.59,0.0004,1916.49,1893.79,1905.02,1580000
2018-07-31,tcs,1902.27,-0.0023,1908.94,1890.31,1904.04,2200000
2018-08-01,tcs,1937.87,0.0187,1942.82,1911.69,1911.83,2430000
2018-08-02,tcs,1910.31,-0.0141999999999999,1946.2,1906.98,1941.3,1510000
2018-08-03,tcs,1940.76,0.0159,1943.31,1918.26,1918.26,1510000
2018-08-06,tcs,1936.93,-0.002,1959.88,1933.7,1957.96,1530000
2018-08-07,tcs,1928.89,-0.0042,1940.46,1922.18,1939.53,1350000
2018-08-08,tcs,1935.41,0.0034,1939.63,1923.65,1933.45,1320000
2018-08-09,tcs,1935.76,0.0002,1942.08,1927.57,1941.3,2060000
2018-08-10,tcs,1954.14,0.0095,1957.47,1933.5,1942.23,2780000
2018-08-13,tcs,1961.05,0.0034999999999999,1965.07,1951.1,1958.75,3560000
2018-08-14,tcs,1964.39,0.0017,1985.03,1943.65,1953.06,3310000
2018-08-16,tcs,1969.24,0.0025,1980.56,1956.0,1961.2,2150000
2018-08-17,tcs,1973.41,0.0021,1982.38,1964.83,1974.49,1210000
2018-08-20,tcs,1970.66,-0.0014,1984.44,1964.53,1984.44,1590000
2018-08-21,tcs,1978.21,0.0038,1984.44,1964.83,1970.86,1380000
2018-08-23,tcs,1995.32,0.0086,1998.16,1980.81,1983.26,3050000
2018-08-24,tcs,2003.07,0.0039,2006.01,1991.3,1995.32,1570000
2018-08-27,tcs,2010.81,0.0039,2018.75,1995.22,2003.07,1530000
2018-08-28,tcs,2028.75,0.0089,2031.5,2011.89,2014.83,1990000
2018-08-29,tcs,2031.5,0.0014,2036.01,2005.61,2031.99,1530000
2018-08-30,tcs,2041.7,0.005,2044.24,2025.13,2027.58,2410000
2018-08-31,tcs,2037.77,-0.0019,2051.11,2033.46,2041.6,2500000
2018-09-03,tcs,2012.77,-0.0123,2049.15,2008.36,2044.05,1440000
2018-09-04,tcs,2057.87,0.0224,2063.61,2016.74,2019.54,4420000
2018-09-05,tcs,2038.61,-0.0093999999999999,2066.06,2034.49,2058.95,1680000
2018-09-06,tcs,2034.73,-0.0019,2040.81,2020.03,2034.44,2240000
2018-09-07,tcs,2039.2,0.0022,2043.26,2025.03,2038.66,1310000
2018-09-10,tcs,2040.08,0.0004,2052.48,2033.7,2043.66,1530000
2018-09-11,tcs,2006.25,-0.0166,2048.17,2002.28,2048.17,3680000
2018-09-12,tcs,2004.0,-0.0011,2028.46,2000.12,2012.23,2310000
2018-09-14,tcs,2025.03,0.0105,2031.06,1978.7,2004.05,3640000
2018-09-17,tcs,2033.61,0.0042,2037.19,2014.39,2029.54,1030000
2018-09-18,tcs,2030.27,-0.0016,2038.17,2017.38,2032.48,1460000
2018-09-19,tcs,2037.28,0.0034999999999999,2048.17,2026.45,2031.4,1300000
2018-09-21,tcs,2062.04,0.0121999999999999,2079.54,2010.08,2036.4,4510000
2018-09-24,tcs,2155.48,0.0453,2167.29,2057.14,2073.66,3030000
2018-09-25,tcs,2140.52,-0.0069,2168.66,2111.7,2161.8,2870000
2018-09-26,tcs,2100.28,-0.0187999999999999,2156.02,2093.37,2144.25,1970000
2018-09-27,tcs,2146.06,0.0218,2166.51,2094.05,2100.03,3310000
2018-09-28,tcs,2141.02,-0.0023,2147.19,2116.65,2135.43,2900000
2018-10-01,tcs,2211.46,0.0329,2231.46,2147.54,2148.07,3770000
2018-10-03,tcs,2120.57,-0.0411,2210.92,2113.46,2206.31,3900000
2018-10-04,tcs,2024.44,-0.0453,2114.49,2016.15,2114.44,4760000
2018-10-05,tcs,2061.55,0.0183,2078.56,1981.4,2009.93,3420000
2018-10-08,tcs,2036.94,-0.0118999999999999,2080.72,2008.11,2061.55,2009999
2018-10-09,tcs,2050.91,0.0069,2066.45,2013.07,2039.69,1870000
2018-10-10,tcs,2003.65,-0.023,2064.78,1989.34,2058.95,2750000
2018-10-11,tcs,1941.25,-0.0311,1973.65,1903.06,1946.2,4700000
2018-10-12,tcs,1880.8,-0.0311,1939.34,1865.8,1939.34,9370000
2018-10-15,tcs,1911.39,0.0163,1917.32,1882.47,1902.08,2640000
2018-10-16,tcs,1923.94,0.0066,1933.36,1897.18,1919.73,2820000
2018-10-17,tcs,1891.69,-0.0168,1950.12,1882.47,1931.49,2780000
2018-10-19,tcs,1875.8,-0.0084,1891.29,1833.5,1891.29,3430000
2018-10-22,tcs,1865.8,-0.0053,1878.55,1850.07,1876.59,1780000
2018-10-23,tcs,1807.61,-0.0312,1860.9,1801.09,1851.1,2750000
2018-10-24,tcs,1812.37,0.0026,1837.37,1775.7,1815.85,2740000
2018-10-25,tcs,1816.78,0.0024,1840.21,1789.38,1807.96,2510000
2018-10-26,tcs,1763.93,-0.0291,1817.66,1756.09,1817.66,2290000
2018-10-29,tcs,1834.43,0.04,1841.24,1749.47,1773.35,2610000
2018-10-30,tcs,1857.76,0.0127,1872.08,1808.94,1830.51,2400000
2018-10-31,tcs,1900.26,0.0229,1905.9,1838.79,1862.86,2770000
2018-11-01,tcs,1897.91,-0.0012,1906.34,1864.14,1905.66,2770000
2018-11-02,tcs,1876.05,-0.0115,1916.39,1867.76,1896.39,1820000
2018-11-05,tcs,1853.89,-0.0118,1889.68,1847.91,1872.67,1710000
2018-11-06,tcs,1894.92,0.0220999999999999,1899.63,1854.04,1856.98,1400000
2018-11-07,tcs,1904.19,0.0049,1910.9,1899.14,1902.08,144530
2018-11-09,tcs,1871.88,-0.017,1923.6,1867.76,1922.67,2570000
2018-11-12,tcs,1877.42,0.003,1908.06,1871.19,1871.19,2550000
2018-11-13,tcs,1897.13,0.0105,1901.1,1865.8,1877.57,1420000
2018-11-14,tcs,1843.89,-0.0281,1892.18,1833.45,1887.37,2420000
2018-11-15,tcs,1836.24,-0.0040999999999999,1861.88,1821.29,1827.56,1830000
2018-11-16,tcs,1849.72,0.0073,1862.66,1833.69,1852.08,1830000
2018-11-19,tcs,1865.26,0.0084,1870.07,1827.86,1861.88,1740000
2018-11-20,tcs,1841.54,-0.0127,1864.82,1837.57,1864.82,1190000
2018-11-21,tcs,1776.58,-0.0353,1834.48,1763.39,1834.43,3840000
2018-11-22,tcs,1777.12,0.0003,1811.48,1774.57,1784.42,3190000
2018-11-26,tcs,1810.01,0.0185,1823.64,1749.62,1783.44,4330000
2018-11-27,tcs,1853.3,0.0239,1860.8,1799.47,1817.76,3340000
2018-11-28,tcs,1945.12,0.0495,1950.12,1845.7,1852.08,5310000
2018-11-29,tcs,1922.23,-0.0118,1957.96,1904.58,1957.96,4040000
2018-11-30,tcs,1929.78,0.0039,1952.08,1921.54,1927.57,5270000
2018-12-03,tcs,1943.65,0.0072,1951.1,1929.83,1945.22,1610000
2018-12-04,tcs,1971.54,0.0143,1979.93,1932.47,1944.24,3270000
2018-12-05,tcs,1967.52,-0.002,1978.55,1946.2,1966.79,2500000
2018-12-06,tcs,1953.75,-0.0069999999999999,1977.57,1940.9,1958.95,2320000
2018-12-07,tcs,1956.2,0.0013,1964.73,1934.43,1946.25,1680000
2018-12-10,tcs,1937.18,-0.0097,1971.69,1921.69,1936.39,2009999
2018-12-11,tcs,1960.91,0.0121999999999999,1970.71,1922.67,1931.49,2940000
2018-12-12,tcs,1977.38,0.0084,1982.48,1946.15,1961.98,2220000
2018-12-13,tcs,1943.85,-0.017,1990.03,1935.9,1984.44,3750000
2018-12-14,tcs,1950.86,0.0036,1959.88,1936.64,1944.24,2470000
2018-12-17,tcs,1955.32,0.0023,1965.71,1946.2,1959.93,1230000
2018-12-18,tcs,1948.99,-0.0032,1962.87,1937.77,1952.96,1770000
2018-12-19,tcs,1929.97,-0.0098,1946.0,1921.74,1946.0,2500000
2018-12-20,tcs,1915.85,-0.0073,1936.3,1907.96,1915.61,1940000
2018-12-21,tcs,1858.74,-0.0298,1911.88,1849.67,1909.92,3730000
2018-12-24,tcs,1881.0,0.012,1901.0,1867.76,1868.55,1860000
2018-12-26,tcs,1852.27,-0.0153,1884.23,1833.69,1884.23,2450000
2018-12-27,tcs,1871.64,0.0105,1903.75,1835.51,1871.68,4970000
2018-12-28,tcs,1858.99,-0.0068,1882.47,1856.0,1877.57,2240000
2018-12-31,tcs,1856.05,-0.0016,1871.68,1849.28,1870.7,1880000
2019-01-01,tcs,1865.61,0.0052,1872.67,1848.15,1858.94,1090000
2019-01-02,tcs,1885.71,0.0108,1896.64,1862.86,1867.76,2100000
2019-01-03,tcs,1862.81,-0.0121,1906.93,1856.1,1881.49,2610000
2019-01-04,tcs,1840.16,-0.0121999999999999,1864.04,1805.01,1862.86,4280000
2019-01-07,tcs,1860.8,0.0112,1871.49,1844.23,1854.82,1860000
2019-01-08,tcs,1856.54,-0.0023,1869.14,1846.49,1868.16,1690000
2019-01-09,tcs,1850.07,-0.0034999999999999,1881.49,1830.21,1870.12,2410000
2019-01-10,tcs,1851.63,0.0008,1867.76,1835.51,1853.06,3050000
2019-01-11,tcs,1806.53,-0.0243999999999999,1838.35,1799.13,1833.45,9210000
2019-01-14,tcs,1777.81,-0.0159,1814.82,1774.62,1813.84,3620000
2019-01-15,tcs,1831.29,0.0301,1832.81,1772.66,1774.62,7710000
2019-01-16,tcs,1833.59,0.0013,1838.35,1810.9,1833.45,2360000
2019-01-17,tcs,1857.27,0.0129,1860.9,1834.72,1841.29,2630000
2019-01-18,tcs,1863.5,0.0034,1866.98,1839.33,1844.23,1680000
2019-01-21,tcs,1871.39,0.0042,1894.24,1858.4,1864.82,2410000
2019-01-22,tcs,1864.72,-0.0036,1880.75,1853.06,1869.82,2460000
2019-01-23,tcs,1838.94,-0.0138,1868.84,1833.45,1863.84,2580000
2019-01-24,tcs,1864.38,0.0138,1868.01,1838.35,1847.96,1960000
2019-01-25,tcs,1883.25,0.0101,1897.18,1863.84,1864.82,2330000
2019-01-28,tcs,1916.79,0.0178,1923.65,1887.86,1895.22,2770000
2019-01-29,tcs,1943.99,0.0141999999999999,1950.17,1898.79,1923.65,2560000
2019-01-30,tcs,1942.67,-0.0007,1950.61,1916.44,1940.9,2430000
2019-01-31,tcs,1974.73,0.0165,1980.27,1946.2,1948.16,4090000
2019-02-01,tcs,1990.27,0.0079,1994.98,1959.04,1970.22,3060000
2019-02-04,tcs,2010.17,0.01,2015.27,1983.46,1990.27,1590000
2019-02-05,tcs,2004.59,-0.0028,2014.83,1988.36,2009.93,1110000
2019-02-06,tcs,2034.24,0.0148,2046.06,2001.15,2009.83,1790000
2019-02-07,tcs,2042.19,0.0039,2056.94,2026.6,2034.19,1340000
2019-02-08,tcs,2021.11,-0.0103,2048.66,2010.91,2034.44,1680000
2019-02-11,tcs,2025.52,0.0022,2055.03,2008.85,2019.73,1780000
2019-02-12,tcs,2011.5,-0.0069,2029.54,1978.55,2029.54,2420000
2019-02-13,tcs,2025.03,0.0067,2042.28,2010.42,2021.69,2810000
2019-02-14,tcs,2004.63,-0.0101,2034.44,1993.31,2019.78,1720000
2019-02-15,tcs,1990.03,-0.0073,2011.89,1971.64,2008.95,1930000
2019-02-18,tcs,1931.79,-0.0293,2002.04,1924.29,1997.77,2940000
2019-02-19,tcs,1867.57,-0.0332,1932.47,1855.02,1931.49,4410000
2019-02-20,tcs,1877.32,0.0052,1896.0,1844.53,1877.57,4650000
2019-02-21,tcs,1876.78,-0.0003,1902.08,1859.97,1877.32,4680000
2019-02-22,tcs,1888.01,0.006,1892.27,1867.86,1879.72,2270000
2019-02-25,tcs,1946.35,0.0308999999999999,1951.1,1892.76,1894.73,2930000
2019-02-26,tcs,1998.85,0.027,2005.17,1933.7,1945.22,6450000
2019-02-27,tcs,2017.87,0.0095,2034.39,1982.48,2000.12,4730000
2019-02-28,tcs,1944.68,-0.0363,2030.86,1938.94,2019.73,8450000
2019-03-01,tcs,1956.4,0.006,1965.81,1941.64,1956.05,4150000
2019-03-05,tcs,1949.24,-0.0037,1967.77,1937.96,1965.81,2450000
2019-03-06,tcs,1960.51,0.0058,1975.61,1946.25,1950.42,2640000
2019-03-07,tcs,1973.95,0.0069,1984.49,1961.1,1965.81,2540000
2019-03-08,tcs,1983.16,0.0046999999999999,1993.26,1970.76,1985.42,2029999
2019-03-11,tcs,1975.42,-0.0039,1993.26,1964.48,1989.24,3110000
2019-03-12,tcs,1973.11,-0.0012,1985.22,1963.85,1974.68,2660000
2019-03-13,tcs,1961.4,-0.0059,1976.5,1939.92,1973.65,1830000
2019-03-14,tcs,1948.55,-0.0066,1968.55,1942.28,1965.76,1910000
2019-03-15,tcs,2000.08,0.0264,2028.51,1952.08,1959.83,5180000
2019-03-18,tcs,1983.26,-0.0084,2024.24,1971.69,2003.07,2350000
2019-03-19,tcs,1983.26,0.0,1990.32,1956.1,1990.32,2370000
2019-03-20,tcs,1975.66,-0.0038,2004.83,1960.91,1988.36,3090000
2019-03-22,tcs,1966.45,-0.0046999999999999,1976.59,1944.53,1975.61,3150000
2019-03-25,tcs,1945.46,-0.0107,1968.55,1938.55,1968.55,2430000
2019-03-26,tcs,1943.9,-0.0008,1955.95,1919.78,1945.22,2320000
2019-03-27,tcs,1929.43,-0.0074,1958.95,1922.67,1955.02,2270000
2019-03-28,tcs,1961.2,0.0165,1975.22,1934.24,1941.3,4050000
2019-03-29,tcs,1962.52,0.0007,1985.32,1944.78,1979.53,2950000
2019-04-01,tcs,1991.94,0.015,2000.08,1968.99,1970.71,2100000
2019-04-02,tcs,2038.66,0.0235,2045.22,1997.18,1997.28,3720000
2019-04-03,tcs,2038.66,0.0,2048.75,2017.87,2044.24,2940000
2019-04-04,tcs,1975.12,-0.0312,2039.05,1968.16,2037.53,4400000
2019-04-05,tcs,2008.26,0.0168,2014.24,1979.34,1989.0,3150000
2019-04-08,tcs,2030.27,0.011,2034.44,1992.97,2018.75,2190000
2019-04-09,tcs,2050.62,0.01,2056.99,2017.43,2029.54,2690000
2019-04-10,tcs,2000.37,-0.0245,2044.73,1996.2,2042.28,3310000
2019-04-11,tcs,1980.02,-0.0102,2014.83,1974.29,2005.03,3420000
2019-04-12,tcs,1975.12,-0.0025,1999.14,1967.77,1998.16,3200000
2019-04-15,tcs,2071.99,0.049,2078.36,2001.1,2029.54,9190000
2019-04-16,tcs,2090.13,0.0088,2113.81,2074.2,2078.56,5770000
2019-04-18,tcs,2108.02,0.0086,2112.88,2072.87,2107.88,3410000
2019-04-22,tcs,2119.2,0.0053,2133.47,2103.66,2106.01,2009999
2019-04-23,tcs,2112.93,-0.003,2123.17,2092.34,2120.72,2160000
2019-04-24,tcs,2140.77,0.0132,2152.09,2113.95,2115.82,3000000
2019-04-25,tcs,2152.09,0.0053,2161.9,2125.67,2132.49,4210000
2019-04-26,tcs,2194.79,0.0197999999999999,2200.09,2150.28,2159.94,2720000
2019-04-30,tcs,2216.17,0.0097,2222.64,2186.51,2194.79,3490000
2019-05-02,tcs,2172.1,-0.0199,2215.24,2167.88,2210.92,2460000
2019-05-03,tcs,2090.33,-0.0375999999999999,2143.32,2083.46,2142.29,3780000
2019-05-06,tcs,2115.67,0.0121,2122.68,2067.29,2068.76,2890000
2019-05-07,tcs,2109.89,-0.0027,2141.65,2096.99,2117.83,2200000
2019-05-08,tcs,2110.77,0.0004,2125.62,2088.76,2108.95,1820000
2019-05-09,tcs,2130.08,0.0091,2141.41,2094.35,2103.07,2260000
2019-05-10,tcs,2094.05,-0.0169,2149.15,2084.3,2132.49,2040000
2019-05-13,tcs,2087.14,-0.0033,2124.64,2080.18,2091.31,1700000
2019-05-14,tcs,2051.45,-0.0171,2117.58,2031.84,2093.27,2460000
2019-05-15,tcs,2054.44,0.0015,2082.48,2043.75,2056.01,2350000
2019-05-16,tcs,2067.53,0.0064,2082.48,2036.45,2055.03,1950000
2019-05-17,tcs,2054.49,-0.0063,2093.27,2049.15,2071.31,1950000
2019-05-20,tcs,2102.04,0.0231,2109.35,2009.93,2083.46,2630000
2019-05-21,tcs,2068.51,-0.016,2106.7,2061.45,2106.06,1860000
2019-05-22,tcs,2041.06,-0.0133,2080.47,2034.44,2068.76,2600000
2019-05-23,tcs,2013.9,-0.0133,2074.0,2009.93,2056.99,2540000
2019-05-24,tcs,2007.97,-0.0029,2029.54,1992.53,2029.54,2270000
2019-05-27,tcs,2014.98,0.0034999999999999,2028.51,2000.22,2014.63,2330000
2019-05-28,tcs,2033.21,0.009,2056.5,2005.03,2019.73,5870000
2019-05-29,tcs,2066.35,0.0163,2082.19,2036.5,2039.34,3280000
2019-05-30,tcs,2104.35,0.0184,2114.4,2073.07,2081.5,4970000
2019-05-31,tcs,2153.61,0.0233999999999999,2161.85,2110.18,2117.78,4270000
2019-06-03,tcs,2198.47,0.0208,2203.72,2142.93,2157.98,3680000
2019-06-04,tcs,2140.43,-0.0264,2180.53,2132.49,2180.53,2410000
2019-06-06,tcs,2123.76,-0.0078,2156.02,2109.93,2156.02,3740000
2019-06-07,tcs,2139.1,0.0072,2147.0,2100.23,2131.5,2660000
2019-06-10,tcs,2187.88,0.0227999999999999,2192.15,2142.78,2153.76,2080000
2019-06-11,tcs,2208.76,0.0095,2219.7,2187.39,2193.27,3050000
2019-06-12,tcs,2216.71,0.0036,2222.59,2175.63,2201.12,2400000
2019-06-13,tcs,2210.04,-0.003,2240.34,2199.21,2219.75,3320000
2019-06-14,tcs,2210.43,0.0002,2218.86,2190.33,2213.13,2130000
2019-06-17,tcs,2205.23,-0.0024,2217.78,2197.64,2211.9,1490000
2019-06-18,tcs,2206.85,0.0007,2215.82,2187.59,2200.14,1880000
2019-06-19,tcs,2215.73,0.004,2231.51,2199.3,2210.92,1650000
2019-06-20,tcs,2233.42,0.008,2239.35,2168.76,2186.41,2200000
2019-06-21,tcs,2205.87,-0.0123,2247.69,2198.18,2240.34,3870000
2019-06-24,tcs,2231.02,0.0113999999999999,2235.43,2206.8,2210.09,1380000
2019-06-25,tcs,2223.47,-0.0034,2229.99,2206.51,2225.63,1390000
2019-06-26,tcs,2210.14,-0.006,2222.49,2206.02,2220.73,1760000
2019-06-27,tcs,2208.52,-0.0007,2219.75,2197.49,2210.92,2810000
2019-06-28,tcs,2183.66,-0.0113,2217.74,2179.06,2215.82,2370000
2019-07-01,tcs,2195.77,0.0055,2210.92,2163.47,2191.31,2770000
2019-07-02,tcs,2208.08,0.0056,2212.88,2173.13,2201.02,1770000
2019-07-03,tcs,2193.91,-0.0064,2214.65,2188.37,2208.18,1660000
2019-07-04,tcs,2198.81,0.0022,2207.98,2186.51,2190.33,984140
2019-07-05,tcs,2120.82,-0.0355,2206.02,2098.17,2203.08,4090000
2019-07-08,tcs,2132.88,0.0056999999999999,2146.02,2090.42,2106.99,2790000
2019-07-09,tcs,2091.65,-0.0192999999999999,2131.9,2063.41,2131.5,3980000
2019-07-10,tcs,2066.99,-0.0118,2086.26,2030.81,2039.34,6340000
2019-07-11,tcs,2061.45,-0.0027,2087.38,2045.27,2086.4,2400000
2019-07-12,tcs,2066.4,0.0024,2078.32,2052.19,2061.01,1560000
2019-07-15,tcs,2103.76,0.0181,2111.5,2056.99,2083.46,2900000
2019-07-16,tcs,2064.83,-0.0185,2090.82,2058.95,2084.44,2740000
2019-07-17,tcs,2075.86,0.0053,2083.46,2051.21,2066.79,1800000
2019-07-18,tcs,2025.57,-0.0242,2074.83,2019.73,2074.83,3070000
2019-07-19,tcs,2036.35,0.0053,2056.01,2022.18,2036.4,1950000
2019-07-22,tcs,2068.66,0.0159,2076.06,2028.36,2036.4,1920000
2019-07-23,tcs,2071.16,0.0012,2088.36,2061.3,2086.31,3540000
2019-07-24,tcs,2055.81,-0.0074,2079.34,2035.91,2068.76,2410000
2019-07-25,tcs,2086.31,0.0148,2093.27,2051.65,2067.68,2540000
2019-07-26,tcs,2067.82,-0.0089,2088.17,2054.05,2088.17,1720000
2019-07-29,tcs,2088.36,0.0098999999999999,2100.13,2062.19,2069.54,1650000
2019-07-30,tcs,2136.55,0.0231,2142.29,2079.0,2088.36,2850000
2019-07-31,tcs,2162.59,0.0121999999999999,2168.47,2105.18,2129.3,3000000
2019-08-01,tcs,2137.44,-0.0116,2174.15,2123.91,2157.0,2380000
2019-08-02,tcs,2162.19,0.0116,2166.8,2123.17,2130.52,2500000
2019-08-05,tcs,2204.65,0.0196,2208.23,2152.68,2156.9,3040000
2019-08-06,tcs,2171.61,-0.015,2207.93,2168.22,2189.16,2890000
2019-08-07,tcs,2170.18,-0.0007,2194.74,2164.1,2186.41,2170000
2019-08-08,tcs,2213.96,0.0202,2236.41,2175.53,2185.33,2069999
2019-08-09,tcs,2202.34,-0.0052,2223.57,2197.54,2215.82,1740000
2019-08-13,tcs,2156.46,-0.0208,2202.34,2151.41,2201.12,1650000
2019-08-14,tcs,2161.31,0.0022,2174.5,2125.03,2138.47,1950000
2019-08-16,tcs,2122.78,-0.0178,2197.59,2101.36,2197.59,3760000
2019-08-19,tcs,2120.72,-0.001,2143.27,2115.52,2137.39,974880
