Date,High,Chg%,Price,Symbol,Open,Volume,Low
2018-01-18,275.25,0.0276,273.4,itc,268.0,26440000,266.65
2018-01-19,277.5,0.0042,274.55,itc,276.0,25710000,271.1
2018-01-22,275.5,-0.0033,273.65,itc,275.0,8340000,271.7
2018-01-23,277.25,0.0108,276.6,itc,274.0,18240000,273.55
2018-01-24,282.0,0.0175,281.45,itc,276.65,17310000,276.05
2018-01-25,283.2,-0.0007,281.25,itc,281.0,13120000,278.6
2018-01-29,283.3,-0.0199,275.65,itc,281.15,9570000,275.0
2018-01-30,276.45,-0.0016,275.2,itc,275.0,13060000,271.95
2018-01-31,276.0,-0.0138,271.4,itc,273.9,18950000,269.85
2018-02-01,290.3,0.0144,275.3,itc,272.0,59360000,267.4
2018-02-02,285.65,0.0002,275.35,itc,274.4,35010000,270.8
2018-02-05,281.7,0.0141999999999999,279.25,itc,273.55,19710000,271.85
2018-02-06,277.3,-0.0206,273.5,itc,269.95,15820000,268.15
2018-02-07,278.75,0.006,275.15,itc,278.0,12960000,274.0
2018-02-08,276.9,-0.0038,274.1,itc,275.7,9780000,272.65
2018-02-09,272.5,-0.01,271.35,itc,271.0,14200000,267.8
2018-02-12,273.85,-0.0055,269.85,itc,272.45,6710000,269.3
2018-02-14,271.0,-0.0124,266.5,itc,270.0,11300000,265.1
2018-02-15,269.9,0.006,268.1,itc,266.5,11740000,264.8
2018-02-16,270.75,-0.0062,266.45,itc,269.85,6160000,265.6
2018-02-19,267.8,-0.0088,264.1,itc,266.0,6070000,262.5
2018-02-20,265.8,-0.0032,263.25,itc,264.0,9300000,262.15
2018-02-21,268.95,0.0187999999999999,268.2,itc,264.0,10560000,263.45
2018-02-22,269.0,-0.0040999999999999,267.1,itc,267.2,19120000,265.45
2018-02-23,270.0,0.0073,269.05,itc,267.45,6530000,266.1
2018-02-26,269.5,-0.0093,266.55,itc,268.55,8380000,266.0
2018-02-27,268.2,-0.0006,266.4,itc,268.0,7430000,265.5
2018-02-28,266.3,-0.0051,265.05,itc,265.0,13450000,263.05
2018-03-01,266.1,-0.004,264.0,itc,264.2,7780000,262.85
2018-03-05,263.3,-0.0141999999999999,260.25,itc,263.3,6620000,260.0
2018-03-06,262.4,-0.0144,256.5,itc,261.05,8180000,255.5
2018-03-07,260.5,0.0133,259.9,itc,256.5,15150000,253.55
2018-03-08,261.9,-0.004,258.85,itc,260.3,6030000,257.75
2018-03-09,260.9,0.0015,259.25,itc,259.0,6110000,258.25
2018-03-12,270.85,0.0419,270.1,itc,264.0,19900000,262.95
2018-03-13,272.0,-0.0024,269.45,itc,269.65,8330000,267.2
2018-03-14,269.05,-0.0052,268.05,itc,268.05,7910000,265.3
2018-03-15,269.9,-0.0093,265.55,itc,267.0,5560000,265.2
2018-03-16,266.4,-0.019,260.5,itc,266.4,20680000,258.85
2018-03-19,262.2,-0.0052,259.15,itc,260.55,12930000,258.3
2018-03-20,259.95,0.0002,259.2,itc,258.15,7480000,257.5
2018-03-21,261.65,-0.0006,259.05,itc,260.05,12920000,258.7
2018-03-22,261.45,-0.0029,258.3,itc,260.0,8010000,257.85
2018-03-23,258.8,-0.0089,256.0,itc,256.0,11190000,254.75
2018-03-26,260.0,0.0081999999999999,258.1,itc,252.9,12500000,252.5
2018-03-27,260.5,0.0031,258.9,itc,258.8,8770000,256.9
2018-03-28,258.95,-0.0131,255.5,itc,258.0,12270000,254.35
2018-04-02,258.95,0.0108,258.25,itc,257.0,7030000,255.45
2018-04-03,260.0,0.001,258.5,itc,258.0,5100000,257.5
2018-04-04,259.8,0.0004,258.6,itc,259.5,8390000,257.1
2018-04-05,260.0,0.0040999999999999,259.65,itc,255.5,9110000,255.5
2018-04-06,262.0,0.0046,260.85,itc,260.5,6100000,260.05
2018-04-09,266.6,0.019,265.8,itc,261.15,9220000,260.9
2018-04-10,268.7,0.0034,266.7,itc,266.35,14680000,265.1
2018-04-11,267.55,-0.0058,265.15,itc,266.9,5230000,263.4
2018-04-12,265.15,-0.0121,261.95,itc,265.1,6130000,261.4
2018-04-13,263.5,-0.0046,260.75,itc,263.0,4990000,260.0
2018-04-16,264.9,0.0141999999999999,264.45,itc,260.5,5210000,260.0
2018-04-17,268.4,0.0118999999999999,267.6,itc,265.4,13210000,262.7
2018-04-18,278.9,0.0289999999999999,275.35,itc,268.7,23820000,268.0
2018-04-19,280.0,0.0073,277.35,itc,277.25,12820000,275.25
2018-04-20,279.25,-0.0040999999999999,276.2,itc,276.0,10790000,273.5
2018-04-23,277.2,-0.0025,275.5,itc,276.0,11750000,275.0
2018-04-24,278.85,0.0018,276.0,itc,276.0,8450000,274.65
2018-04-25,276.3,-0.0069,274.1,itc,275.5,4930000,272.7
2018-04-26,279.1,0.0151,278.25,itc,274.55,20280000,273.0
2018-04-27,280.95,0.0040999999999999,279.4,itc,279.6,9730000,278.4
2018-04-30,283.85,0.0073,281.45,itc,279.6,5920000,279.6
2018-05-02,288.7,0.0206,287.25,itc,282.1,16070000,280.25
2018-05-03,289.7,-0.0078,285.0,itc,287.5,9370000,283.05
2018-05-04,287.0,-0.0275,277.15,itc,287.0,10900000,275.85
2018-05-07,283.4,0.0184,282.25,itc,278.3,6480000,276.9
2018-05-08,285.95,0.0016,282.7,itc,283.15,6590000,282.0
2018-05-09,284.0,-0.0014,282.3,itc,281.5,4210000,281.5
2018-05-10,283.95,-0.0076,280.15,itc,282.95,5670000,277.3
2018-05-11,284.0,0.0125,283.65,itc,281.9,3890000,279.75
2018-05-14,287.3,0.0040999999999999,284.8,itc,283.0,6480000,282.0
2018-05-15,286.0,-0.0104,281.85,itc,284.85,7780000,280.7
2018-05-16,288.8,0.0141999999999999,285.85,itc,279.95,18060000,279.55
2018-05-17,288.7,-0.0241,278.95,itc,288.0,10760000,278.45
2018-05-18,285.55,0.012,282.3,itc,278.55,15420000,276.0
2018-05-21,284.0,0.0002,282.35,itc,282.3,8580000,278.5
2018-05-22,283.1,-0.0128,278.75,itc,282.0,4730000,278.05
2018-05-23,279.4,-0.019,273.45,itc,279.0,7890000,272.95
2018-05-24,276.8,0.0051,274.85,itc,274.0,6280000,271.75
2018-05-25,275.0,-0.0093,272.3,itc,272.4,9240000,268.75
2018-05-28,277.5,0.011,275.3,itc,274.0,7000000,272.4
2018-05-29,277.75,-0.0045,274.05,itc,274.8,8830000,272.45
2018-05-30,273.7,-0.0078,271.9,itc,272.5,8010000,270.65
2018-05-31,272.7,-0.0009,271.65,itc,272.2,13210000,269.6
2018-06-01,271.7,-0.0063,269.95,itc,271.15,6610000,269.1
2018-06-04,271.95,-0.0039,268.9,itc,270.25,7980000,267.5
2018-06-05,269.85,-0.0052,267.5,itc,269.0,5790000,266.85
2018-06-06,271.15,0.0108,270.4,itc,268.0,7300000,267.8
2018-06-07,272.3,0.0024,271.05,itc,270.5,6800000,270.1
2018-06-08,271.5,-0.0116,267.9,itc,271.1,6770000,267.0
2018-06-11,271.9,0.005,269.25,itc,268.5,8570000,268.15
2018-06-12,274.6,0.0037,270.25,itc,269.3,8450000,269.25
2018-06-13,271.8,-0.0089,267.85,itc,271.5,7820000,267.2
2018-06-14,268.9,-0.0022,267.25,itc,266.5,9170000,266.0
2018-06-15,267.75,-0.0103,264.5,itc,267.5,10810000,263.6
2018-06-18,265.5,0.0002,264.55,itc,264.45,6280000,263.5
2018-06-19,267.15,0.0056999999999999,266.05,itc,264.9,7340000,262.65
2018-06-20,267.0,-0.0086,263.75,itc,266.45,9540000,263.05
2018-06-21,264.8,-0.011,260.85,itc,264.4,7140000,260.4
2018-06-22,266.8,0.0165,265.15,itc,260.55,16820000,260.0
2018-06-25,265.4,-0.0096,262.6,itc,265.15,13620000,259.75
2018-06-26,266.15,0.0084,264.8,itc,262.45,10090000,262.15
2018-06-27,265.0,-0.0077,262.75,itc,264.9,10040000,261.5
2018-06-28,264.0,-0.0086,260.5,itc,262.0,14640000,259.0
2018-06-29,267.55,0.0219,266.2,itc,261.8,10910000,260.3
2018-07-02,267.1,-0.0118,263.05,itc,267.0,18100000,260.05
2018-07-03,266.75,0.0091,265.45,itc,263.5,10390000,261.15
2018-07-04,266.3,-0.004,264.4,itc,266.3,7880000,262.2
2018-07-05,273.8,0.0306,272.5,itc,264.6,15470000,263.5
2018-07-06,274.75,0.0006,272.65,itc,272.75,12940000,270.15
2018-07-09,276.0,0.0064,274.4,itc,275.0,9780000,272.2
2018-07-10,277.5,0.0097,277.05,itc,275.5,11490000,273.1
2018-07-11,280.3,-0.0046999999999999,275.75,itc,276.85,11360000,273.75
2018-07-12,278.15,0.0053,277.2,itc,275.75,9900000,273.3
2018-07-13,278.3,-0.0245,270.4,itc,278.0,18590000,269.2
2018-07-16,273.3,0.0044,271.6,itc,270.3,10280000,269.7
2018-07-17,273.0,-0.0064,269.85,itc,271.05,10030000,269.3
2018-07-18,271.3,-0.0048,268.55,itc,271.1,7050000,267.6
2018-07-19,274.6,0.0177,273.3,itc,268.9,8960000,266.25
2018-07-20,274.8,0.0026,274.0,itc,273.25,6570000,270.65
2018-07-23,286.65,0.037,284.15,itc,279.5,26060000,277.15
2018-07-24,287.0,0.0053,285.65,itc,284.5,12110000,283.55
2018-07-25,286.95,0.0018,286.15,itc,284.25,13300000,283.2
2018-07-26,291.15,0.0037,287.2,itc,287.0,20700000,284.2
2018-07-27,307.15,0.0533999999999999,302.55,itc,300.0,75860000,295.0
2018-07-30,303.6,-0.005,301.05,itc,302.0,17080000,300.0
2018-07-31,301.35,-0.0111,297.7,itc,300.75,14560000,295.55
2018-08-01,302.95,0.0131,301.6,itc,298.05,14620000,296.1
2018-08-02,303.5,-0.008,299.2,itc,300.5,9850000,297.3
2018-08-03,305.4,0.0159,303.95,itc,300.0,12470000,298.15
2018-08-06,306.9,-0.0070999999999999,301.8,itc,305.0,7680000,300.0
2018-08-07,304.2,-0.0023,301.1,itc,302.95,7190000,299.75
2018-08-08,302.4,-0.0005,300.95,itc,300.25,6440000,300.0
2018-08-09,304.6,0.0052,302.5,itc,301.75,9220000,300.05
2018-08-10,306.9,0.0076,304.8,itc,302.0,14780000,301.15
2018-08-13,307.8,0.0038,305.95,itc,304.0,9960000,303.15
2018-08-14,310.2,0.0064,307.9,itc,307.0,12320000,306.85
2018-08-16,308.5,-0.0015,307.45,itc,307.9,18670000,305.1
2018-08-17,315.3,0.0204999999999999,313.75,itc,307.8,25410000,307.8
2018-08-20,315.0,-0.0014,313.3,itc,314.2,19220000,311.3
2018-08-21,317.0,-0.0013,312.9,itc,314.5,13620000,312.0
2018-08-23,316.4,-0.0029,312.0,itc,314.0,11310000,307.35
2018-08-24,312.0,-0.0051,310.4,itc,311.0,5450000,307.0
2018-08-27,314.85,0.0097,313.4,itc,311.2,5280000,310.5
2018-08-28,315.8,-0.0056,311.65,itc,314.0,6610000,311.0
2018-08-29,315.45,0.0037,312.8,itc,311.7,10350000,310.0
2018-08-30,320.6,0.0225,319.85,itc,313.5,24970000,313.5
2018-08-31,322.6,0.0,319.85,itc,322.0,18080000,317.2
2018-09-03,322.95,-0.0208,313.2,itc,322.95,9110000,311.05
2018-09-04,312.2,-0.0115,309.6,itc,312.0,11180000,307.0
2018-09-05,314.45,0.0021,310.25,itc,310.4,10140000,309.25
2018-09-06,311.75,0.0018,310.8,itc,311.4,7610000,308.05
2018-09-07,313.2,-0.0011,310.45,itc,311.6,7190000,308.1
2018-09-10,310.75,-0.0126,306.55,itc,310.2,9640000,305.55
2018-09-11,306.75,-0.0305,297.2,itc,306.65,26010000,295.55
2018-09-12,307.6,0.0323,306.8,itc,297.75,19420000,295.4
2018-09-14,308.65,0.0011,307.15,itc,307.0,12820000,305.05
2018-09-17,306.1,-0.0168,302.0,itc,305.0,5830000,301.5
2018-09-18,304.9,0.0040999999999999,303.25,itc,302.2,8199999,299.3
2018-09-19,305.65,-0.0118999999999999,299.65,itc,304.5,6150000,298.0
2018-09-21,306.6,0.0144,303.95,itc,300.4,16340000,300.4
2018-09-24,306.35,-0.0197,297.95,itc,305.0,14450000,292.5
2018-09-25,302.35,0.0107,301.15,itc,296.9,13270000,292.35
2018-09-26,303.0,-0.0266,293.15,itc,303.0,19890000,289.75
2018-09-27,295.1,0.0005,293.3,itc,293.5,12080000,289.5
2018-09-28,300.0,0.0152,297.75,itc,295.0,24610000,291.8
2018-10-01,302.95,-0.0022,297.1,itc,300.85,9030000,293.4
2018-10-03,300.0,-0.0064,295.2,itc,297.0,7570000,294.65
2018-10-04,295.7,-0.0274,287.1,itc,293.85,8109999,285.15
2018-10-05,286.0,-0.0369,276.5,itc,285.5,17620000,275.1
2018-10-08,279.4,-0.0118999999999999,273.2,itc,279.0,16430000,269.15
2018-10-09,275.5,-0.0172,268.5,itc,275.5,10540000,267.75
2018-10-10,271.15,0.006,270.1,itc,269.9,11480000,267.2
2018-10-11,269.3,-0.0181,265.2,itc,265.0,10610000,263.65
2018-10-12,277.65,0.0377,275.2,itc,267.5,13430000,267.3
2018-10-15,283.6,0.0265,282.5,itc,278.95,17930000,276.0
2018-10-16,283.75,0.0005,282.65,itc,283.0,11870000,276.35
2018-10-17,291.65,0.0134,286.45,itc,283.9,15310000,281.55
2018-10-19,291.55,0.0105,289.45,itc,285.0,8029999,284.75
2018-10-22,293.1,-0.0033,288.5,itc,292.0,12480000,287.3
2018-10-23,291.2,-0.0087,286.0,itc,286.0,10840000,283.55
2018-10-24,289.65,0.0060999999999999,287.75,itc,288.7,8690000,286.35
2018-10-25,289.5,-0.0007,287.55,itc,286.0,9580000,284.5
2018-10-26,289.8,-0.0231,280.9,itc,289.7,21480000,276.0
2018-10-29,285.25,0.0093,283.5,itc,281.9,11340000,278.95
2018-10-30,283.85,-0.016,278.95,itc,283.25,6850000,278.0
2018-10-31,281.0,0.0040999999999999,280.1,itc,279.55,13500000,272.85
2018-11-01,281.8,-0.0096,277.4,itc,280.0,9450000,274.8
2018-11-02,285.95,0.0210999999999999,283.25,itc,278.3,11640000,278.3
2018-11-05,285.25,-0.0129,279.6,itc,285.25,7380000,278.4
2018-11-06,281.85,-0.0081999999999999,277.3,itc,281.1,9770000,276.1
2018-11-07,281.0,0.0098999999999999,280.05,itc,281.0,957140,278.8
2018-11-09,279.7,-0.01,277.25,itc,279.0,15030000,275.9
2018-11-12,278.2,-0.0123,273.85,itc,277.8,7050000,273.25
2018-11-13,277.9,0.011,276.85,itc,273.95,6700000,273.15
2018-11-14,278.4,-0.0014,276.45,itc,278.1,6920000,274.65
2018-11-15,279.25,-0.0070999999999999,274.5,itc,276.85,12150000,273.5
2018-11-16,278.3,0.0075,276.55,itc,275.8,12640000,275.25
2018-11-19,285.0,0.0287,284.5,itc,277.35,16719999,276.5
2018-11-20,286.65,-0.0023,283.85,itc,285.0,7800000,281.8
2018-11-21,284.8,-0.0074,281.75,itc,284.5,5650000,280.0
2018-11-22,284.5,-0.0044,280.5,itc,282.0,6680000,279.6
2018-11-26,286.35,0.0184,285.65,itc,281.25,8950000,280.7
2018-11-27,286.45,-0.0028,284.85,itc,286.1,6880000,282.8
2018-11-28,287.95,-0.0093,282.2,itc,285.4,8860000,280.8
2018-11-29,289.3,0.019,287.55,itc,283.65,13660000,283.45
2018-11-30,290.0,-0.0060999999999999,285.8,itc,289.5,8640000,284.8
2018-12-03,289.5,-0.01,282.95,itc,287.25,8570000,282.55
2018-12-04,283.3,-0.0039,281.85,itc,281.0,6310000,280.95
2018-12-05,281.8,-0.0231,275.35,itc,281.0,11450000,274.2
2018-12-06,274.9,-0.0084,273.05,itc,274.5,9680000,271.5
2018-12-07,276.2,0.0037,274.05,itc,274.95,8100000,273.3
2018-12-10,272.3,-0.0131,270.45,itc,272.0,6680000,269.15
2018-12-11,276.05,0.0157,274.7,itc,268.4,10240000,268.2
2018-12-12,277.7,0.0049,276.05,itc,275.7,10080000,272.6
2018-12-13,279.4,-0.0027,275.3,itc,279.0,15820000,273.5
2018-12-14,277.25,0.0016,275.75,itc,274.35,8590000,273.9
2018-12-17,281.4,0.0149,279.85,itc,277.0,12230000,275.9
2018-12-18,280.6,-0.0060999999999999,278.15,itc,279.05,8830000,277.0
2018-12-19,284.0,0.0191,283.45,itc,279.0,13130000,278.5
2018-12-20,284.4,-0.0028,282.65,itc,281.0,4960000,281.0
2018-12-21,284.0,-0.0209,276.75,itc,283.0,6820000,276.05
2018-12-24,280.7,-0.0027,276.0,itc,278.85,8540000,275.25
2018-12-26,278.8,0.0024,276.65,itc,276.35,8490000,274.8
2018-12-27,281.65,0.0148,280.75,itc,279.0,11440000,277.3
2018-12-28,284.0,0.0053,282.25,itc,279.15,13190000,279.15
2018-12-31,283.85,-0.0021,281.65,itc,282.8,5450000,281.1
2019-01-01,283.55,0.0037,282.7,itc,282.2,2490000,279.8
2019-01-02,283.25,-0.0074,280.6,itc,282.25,9930000,277.55
2019-01-03,282.45,-0.0062,278.85,itc,280.6,6110000,277.75
2019-01-04,282.95,0.0075,280.95,itc,279.15,7810000,279.15
2019-01-07,285.25,0.0025,281.65,itc,284.3,9760000,281.0
2019-01-08,285.5,0.0092,284.25,itc,282.0,7480000,281.35
2019-01-09,291.7,0.0216,290.4,itc,285.6,12180000,284.6
2019-01-10,293.7,-0.0028,289.6,itc,290.75,10290000,288.9
2019-01-11,296.0,0.0199,295.35,itc,291.9,16770000,291.5
2019-01-14,294.8,-0.0036,294.3,itc,294.5,6400000,290.0
2019-01-15,297.4,0.0076,296.55,itc,295.25,7210000,294.0
2019-01-16,296.55,-0.0084,294.05,itc,296.0,7780000,291.7
2019-01-17,295.6,-0.0003,293.95,itc,294.1,10600000,290.15
2019-01-18,295.1,-0.0085,291.45,itc,293.25,10990000,290.65
2019-01-21,293.2,-0.0053,289.9,itc,292.85,8199999,288.7
2019-01-22,291.0,-0.0005,289.75,itc,289.85,10330000,285.15
2019-01-23,294.4,-0.043,277.3,itc,291.5,40190000,275.0
2019-01-24,283.35,0.0058,278.9,itc,279.3,28030000,277.85
2019-01-25,282.7,0.0011,279.2,itc,280.0,8900000,278.5
2019-01-28,279.45,-0.0159,274.75,itc,278.9,8990000,274.2
2019-01-29,279.0,0.0135,278.45,itc,275.3,7000000,274.75
2019-01-30,280.2,-0.0106,275.5,itc,280.1,10450000,274.2
2019-01-31,279.6,0.0113999999999999,278.65,itc,276.5,15350000,273.6
2019-02-01,285.2,0.0079,280.85,itc,280.65,18350000,279.1
2019-02-04,281.9,-0.0134,277.1,itc,281.9,6060000,276.05
2019-02-05,277.8,-0.0106,274.15,itc,277.35,9830000,272.5
2019-02-06,278.4,0.0129,277.7,itc,275.0,8100000,274.55
2019-02-07,281.0,0.0093999999999999,280.3,itc,277.9,5950000,277.0
2019-02-08,281.2,-0.0171,275.5,itc,279.5,4410000,274.6
2019-02-11,278.2,0.0058,277.1,itc,275.8,9950000,268.45
2019-02-12,280.5,-0.0065,275.3,itc,277.05,7340000,274.6
2019-02-13,283.9,0.0056,276.85,itc,280.05,15340000,275.2
2019-02-14,280.2,0.0038,277.9,itc,277.0,9990000,277.0
2019-02-15,280.95,0.0079,280.1,itc,279.0,37550000,275.4
2019-02-18,282.45,-0.0192999999999999,274.7,itc,278.8,40670000,273.9
2019-02-19,279.2,0.0044,275.9,itc,274.0,34450000,274.0
2019-02-20,277.5,-0.0002,275.85,itc,277.25,5980000,274.25
2019-02-21,276.75,-0.0029,275.05,itc,275.9,7000000,274.2
2019-02-22,275.95,-0.0027,274.3,itc,275.6,8760000,273.1
2019-02-25,277.15,0.0087,276.7,itc,274.5,30050000,273.0
2019-02-26,277.0,-0.0043,275.5,itc,274.95,11780000,274.05
2019-02-27,278.9,-0.0015,275.1,itc,276.0,13130000,273.9
2019-02-28,277.3,0.0034999999999999,276.05,itc,277.3,43210000,274.25
2019-03-01,279.0,0.0078,278.2,itc,276.45,8830000,276.25
2019-03-05,284.0,0.0156,282.55,itc,280.0,13580000,276.05
2019-03-06,289.2,0.0113,285.75,itc,285.0,20050000,284.75
2019-03-07,291.0,0.0152,290.1,itc,286.7,14290000,285.85
2019-03-08,293.0,0.0065,292.0,itc,290.3,12680000,288.4
2019-03-11,294.9,0.0033,292.95,itc,293.0,14720000,291.1
2019-03-12,295.65,0.0053,294.5,itc,294.0,14140000,293.15
2019-03-13,297.0,0.0014,294.9,itc,295.0,11070000,294.15
2019-03-14,296.0,0.002,295.5,itc,295.4,10110000,290.45
2019-03-15,296.55,-0.0159,290.8,itc,295.95,21400000,289.35
2019-03-18,294.2,0.0101,293.75,itc,292.0,9170000,291.3
2019-03-19,300.0,0.0194,299.45,itc,294.6,15760000,293.35
2019-03-20,301.95,-0.0018,298.9,itc,300.0,15620000,296.6
2019-03-22,300.0,-0.0023,298.2,itc,300.0,8070000,296.55
2019-03-25,297.0,-0.0106,295.05,itc,297.0,8020000,293.2
2019-03-26,296.35,-0.0056,293.4,itc,295.0,10760000,291.05
2019-03-27,296.7,-0.001,293.1,itc,294.0,8430000,291.6
2019-03-28,302.0,0.0235,300.0,itc,294.1,17750000,293.0
2019-03-29,303.0,-0.0092,297.25,itc,302.0,11910000,295.45
2019-04-01,299.2,0.0,297.25,itc,297.0,6200000,296.55
2019-04-02,300.0,0.0022,297.9,itc,297.4,9850000,294.65
2019-04-03,299.0,-0.0059,296.15,itc,298.0,9060000,295.15
2019-04-04,297.3,-0.0046,294.8,itc,296.0,6970000,293.75
2019-04-05,296.4,-0.0008,294.55,itc,295.05,7810000,292.65
2019-04-08,295.0,-0.0060999999999999,292.75,itc,294.65,5290000,291.7
2019-04-09,296.7,0.0121,296.3,itc,292.5,6180000,292.25
2019-04-10,296.55,-0.0054,294.7,itc,296.05,5330000,293.5
2019-04-11,297.45,0.0058,296.4,itc,294.55,10760000,293.0
2019-04-12,307.4,0.0315,305.75,itc,296.65,21820000,295.6
2019-04-15,310.0,-0.0008,305.5,itc,307.9,12610000,304.35
2019-04-16,309.95,0.0056,307.2,itc,306.8,9750000,306.15
2019-04-18,308.25,-0.0091,304.4,itc,308.25,8840000,303.55
2019-04-22,305.5,-0.0085,301.8,itc,303.85,6670000,301.05
2019-04-23,304.8,0.0053,303.4,itc,302.15,7500000,301.55
2019-04-24,307.2,0.0101,306.45,itc,303.4,11450000,298.5
2019-04-25,309.8,-0.0075,304.15,itc,307.25,23240000,302.0
2019-04-26,306.4,0.0013,304.55,itc,304.6,4650000,302.55
2019-04-30,307.55,-0.0105,301.35,itc,304.55,11160000,299.5
2019-05-02,306.5,0.0121,305.0,itc,301.1,7490000,300.6
2019-05-03,307.45,-0.0025,304.25,itc,304.25,5890000,303.3
2019-05-06,307.5,0.009,307.0,itc,304.0,6740000,300.75
2019-05-07,309.5,-0.0166,301.9,itc,308.25,8660000,300.85
2019-05-08,303.4,-0.0040999999999999,300.65,itc,300.0,7880000,298.65
2019-05-09,301.3,-0.0027,299.85,itc,299.4,10220000,296.35
2019-05-10,300.45,-0.0069999999999999,297.75,itc,300.0,6900000,296.9
2019-05-13,303.5,-0.0283999999999999,289.3,itc,295.1,35880000,287.7
2019-05-14,298.25,0.0175,294.35,itc,291.0,21150000,288.85
2019-05-15,299.3,0.0092,297.05,itc,297.55,17890000,292.0
2019-05-16,297.0,-0.0077,294.75,itc,297.0,7350000,293.25
2019-05-17,302.35,0.0226,301.4,itc,295.1,11190000,295.1
2019-05-20,307.55,0.0186,307.0,itc,306.85,11010000,302.1
2019-05-21,310.0,-0.0036,305.9,itc,307.0,10520000,305.3
2019-05-22,302.8,-0.0200999999999999,299.75,itc,302.15,13740000,296.8
2019-05-23,305.6,-0.0385,288.2,itc,305.0,31380000,287.0
2019-05-24,291.65,0.0078,290.45,itc,291.5,10880000,287.3
2019-05-27,293.55,0.0014,290.85,itc,291.25,9020000,289.05
2019-05-28,292.0,-0.0067,288.9,itc,291.8,15600000,288.1
2019-05-29,291.7,-0.0028,288.1,itc,288.8,7260000,287.6
2019-05-30,291.05,0.0019,288.65,itc,289.0,8660000,288.3
2019-05-31,291.5,-0.035,278.55,itc,289.35,26280000,277.45
2019-06-03,281.5,0.0,278.55,itc,281.4,19570000,275.3
2019-06-04,282.15,0.0025,279.25,itc,279.25,13850000,278.8
2019-06-06,280.4,-0.0125,275.75,itc,280.4,10660000,275.3
2019-06-07,276.8,-0.0018,275.25,itc,276.8,7700000,274.2
2019-06-10,280.55,0.0151,279.4,itc,278.3,8620000,276.9
2019-06-11,281.4,0.0016,279.85,itc,280.9,8460000,279.2
2019-06-12,281.4,0.0004,279.95,itc,281.4,8250000,278.25
2019-06-13,281.35,0.0023,280.6,itc,278.9,7200000,278.55
2019-06-14,280.5,-0.0091,278.05,itc,280.5,7910000,277.15
2019-06-17,278.85,-0.011,275.0,itc,278.85,10010000,274.45
2019-06-18,277.85,0.0004,275.1,itc,276.15,13850000,274.0
2019-06-19,278.9,0.0076,277.2,itc,275.7,9050000,275.6
2019-06-20,277.95,-0.0007,277.0,itc,277.0,10570000,275.35
2019-06-21,276.65,-0.0098999999999999,274.25,itc,276.65,18600000,273.25
2019-06-24,277.5,0.0073,276.25,itc,274.25,8940000,274.25
2019-06-25,280.0,0.0081,278.5,itc,275.05,12380000,274.25
2019-06-26,278.7,-0.0039,277.4,itc,278.45,7420000,276.35
2019-06-27,278.2,-0.0141,273.5,itc,277.95,23310000,272.8
2019-06-28,275.45,0.0013,273.85,itc,274.1,8450000,272.5
2019-07-01,276.25,0.004,274.95,itc,274.4,5040000,274.15
2019-07-02,275.65,-0.004,273.85,itc,275.35,9980000,273.2
2019-07-03,277.55,0.0104,276.7,itc,274.3,18120000,272.15
2019-07-04,278.25,0.0034,277.65,itc,277.45,9700000,275.2
2019-07-05,281.85,0.0065,279.45,itc,277.65,37050000,268.0
2019-07-08,282.9,-0.0072,277.45,itc,280.15,12170000,275.8
2019-07-09,277.55,-0.0157,273.1,itc,276.95,7710000,272.15
2019-07-10,275.25,0.0002,273.15,itc,273.55,8160000,270.75
2019-07-11,276.9,0.0092,275.65,itc,274.0,8400000,273.6
2019-07-12,276.45,-0.0022,275.05,itc,275.4,10470000,273.1
2019-07-15,275.6,-0.0149,270.95,itc,275.0,8540000,270.55
2019-07-16,272.75,0.0037,271.95,itc,271.0,6360000,270.6
2019-07-17,273.15,0.0034999999999999,272.9,itc,272.45,6290000,270.7
2019-07-18,275.1,0.0004,273.0,itc,272.95,9100000,272.3
2019-07-19,274.25,-0.0172,268.3,itc,274.1,7990000,268.0
2019-07-22,268.2,-0.0144999999999999,264.4,itc,268.0,13520000,264.0
2019-07-23,271.7,0.0236,270.65,itc,265.5,14400000,265.0
2019-07-24,273.35,0.0007,270.85,itc,270.3,12070000,267.9
2019-07-25,272.5,-0.0111,267.85,itc,271.0,17670000,266.9
2019-07-26,271.0,0.0095,270.4,itc,268.75,4790000,266.9
2019-07-29,271.15,-0.0098,267.75,itc,270.0,5530000,266.5
2019-07-30,270.1,0.0043,268.9,itc,268.0,13230000,266.55
2019-07-31,271.1,0.0048,270.2,itc,268.6,13650000,266.0
2019-08-01,270.7,-0.0098,267.55,itc,270.45,5930000,266.5
2019-08-02,267.2,-0.0113999999999999,264.5,itc,267.2,8890000,263.1
2019-08-05,264.5,-0.0178,259.8,itc,264.4,11560000,257.65
2019-08-06,261.5,-0.0034999999999999,258.9,itc,258.75,9410000,258.15
2019-08-07,259.35,-0.0203,253.65,itc,259.05,8490000,253.1
2019-08-08,258.7,0.0162,257.75,itc,255.0,6370000,253.0
2019-08-09,258.85,-0.0138,254.2,itc,258.85,9930000,253.5
2019-08-13,254.0,-0.0311,246.3,itc,253.8,20990000,244.0
2019-08-14,253.6,0.0098999999999999,248.75,itc,246.3,13810000,244.05
2019-08-16,253.4,0.0171,253.0,itc,248.75,10340000,247.4
2019-08-19,257.3,-0.0056999999999999,251.55,itc,253.5,12520000,250.95
