Date,Low,High,Open,Volume,Symbol,Price,Chg%
2018-11-12,2791.7,2911.2,2883.75,697690,britannia,2878.78,0.0019
2018-11-13,2828.0,2920.0,2890.0,361810,britannia,2906.28,0.0096
2018-11-14,2865.8,2931.5,2930.0,309190,britannia,2885.38,-0.0072
2018-11-15,2866.03,2914.0,2897.0,122510,britannia,2909.07,0.0081999999999999
2018-11-16,2895.0,2995.0,2916.5,451890,britannia,2973.82,0.0223
2018-11-19,2970.0,3012.0,2995.0,368140,britannia,2994.78,0.0069999999999999
2018-11-20,2920.43,3002.95,2985.0,216500,britannia,2944.35,-0.0168
2018-11-21,2955.0,3012.5,2955.0,395940,britannia,3002.32,0.0197
2018-11-22,2990.0,3030.2,3005.0,349050,britannia,3004.35,0.0007
2018-11-26,2975.5,3029.45,3019.0,348210,britannia,3004.03,-0.0001
2018-11-27,2983.0,3040.0,3009.95,430870,britannia,3017.53,0.0045
2018-11-28,2975.25,3035.0,3035.0,248830,britannia,2980.88,-0.0121
2018-11-29,2985.0,3045.0,3016.0,414180,britannia,3032.35,0.0173
2018-11-30,3040.8,3197.0,3040.9,954570,britannia,3169.75,0.0453
2018-12-03,3081.35,3188.9,3175.0,311810,britannia,3094.5,-0.0237
2018-12-04,3056.1,3128.75,3100.2,329010,britannia,3093.1,-0.0005
2018-12-05,3065.05,3109.4,3090.0,205220,britannia,3093.0,-0.0
2018-12-06,2980.0,3078.9,3078.9,302120,britannia,2986.35,-0.0345
2018-12-07,2950.0,3013.85,2986.35,155500,britannia,3005.35,0.0064
2018-12-10,2930.0,3000.0,2984.95,197630,britannia,2980.65,-0.0081999999999999
2018-12-11,2940.0,3009.9,2970.0,198220,britannia,2997.2,0.0056
2018-12-12,3000.25,3074.0,3001.8,261560,britannia,3056.5,0.0197999999999999
2018-12-13,3083.15,3157.95,3088.0,401090,britannia,3143.2,0.0283999999999999
2018-12-14,3097.45,3171.1,3139.7,187230,britannia,3135.75,-0.0024
2018-12-17,3114.0,3170.0,3159.75,228530,britannia,3163.2,0.0088
2018-12-18,3130.0,3183.0,3157.0,230830,britannia,3168.7,0.0017
2018-12-19,3170.0,3245.0,3179.9,425670,britannia,3228.85,0.019
2018-12-20,3160.15,3234.75,3207.7,205790,britannia,3170.85,-0.018
2018-12-21,3107.1,3200.0,3199.0,359200,britannia,3119.8,-0.0161
2018-12-24,3082.15,3157.0,3120.5,245820,britannia,3100.55,-0.0062
2018-12-26,3041.0,3114.0,3086.4,159440,britannia,3088.95,-0.0037
2018-12-27,3062.0,3124.95,3110.0,240310,britannia,3075.4,-0.0044
2018-12-28,3080.95,3114.35,3083.0,169580,britannia,3098.5,0.0075
2018-12-31,3083.0,3120.0,3105.15,184700,britannia,3115.4,0.0055
2019-01-01,3080.0,3128.9,3120.0,140860,britannia,3103.05,-0.004
2019-01-02,3081.2,3131.0,3100.0,152320,britannia,3116.85,0.0044
2019-01-03,3097.4,3177.0,3116.85,311500,britannia,3135.9,0.0060999999999999
2019-01-04,3105.55,3159.2,3137.95,170820,britannia,3122.7,-0.0042
2019-01-07,3125.0,3155.0,3137.1,152970,britannia,3143.8,0.0068
2019-01-08,3080.0,3155.0,3155.0,217270,britannia,3089.55,-0.0173
2019-01-09,3081.0,3119.85,3114.0,257230,britannia,3092.65,0.001
2019-01-10,3073.0,3100.0,3100.0,229690,britannia,3088.95,-0.0012
2019-01-11,3079.6,3116.75,3090.0,353710,britannia,3096.85,0.0026
2019-01-14,3063.0,3124.0,3102.0,154980,britannia,3113.65,0.0054
2019-01-15,3095.0,3199.9,3120.15,278640,britannia,3183.9,0.0226
2019-01-16,3145.0,3204.9,3184.0,182040,britannia,3175.75,-0.0026
2019-01-17,3175.05,3212.0,3181.0,154540,britannia,3207.1,0.0098999999999999
2019-01-18,3134.25,3217.35,3214.85,161430,britannia,3171.35,-0.0111
2019-01-21,3136.5,3198.55,3170.0,174710,britannia,3148.4,-0.0072
2019-01-22,3130.15,3174.95,3150.0,156090,britannia,3153.65,0.0017
2019-01-23,3161.05,3229.0,3177.0,286990,britannia,3203.85,0.0159
2019-01-24,3190.55,3225.0,3217.0,148520,britannia,3216.85,0.0040999999999999
2019-01-25,3193.05,3270.0,3221.0,325170,britannia,3206.65,-0.0032
2019-01-28,3131.0,3222.0,3210.5,216800,britannia,3203.45,-0.001
2019-01-29,3152.5,3197.0,3197.0,179980,britannia,3180.05,-0.0073
2019-01-30,3180.1,3222.0,3197.0,116520,britannia,3208.8,0.009
2019-01-31,3189.2,3231.95,3231.95,255270,britannia,3197.7,-0.0034999999999999
2019-02-01,3201.0,3286.0,3201.0,387190,britannia,3251.0,0.0167
2019-02-04,3228.2,3280.4,3251.35,140280,britannia,3266.0,0.0046
2019-02-05,3150.1,3316.0,3278.0,503960,britannia,3167.05,-0.0302999999999999
2019-02-06,3105.05,3199.95,3188.5,313480,britannia,3181.4,0.0045
2019-02-07,3174.1,3230.0,3210.0,374130,britannia,3214.1,0.0103
2019-02-08,3095.0,3210.0,3138.5,640980,britannia,3110.0,-0.0324
2019-02-11,3055.3,3132.3,3120.0,265360,britannia,3107.55,-0.0008
2019-02-12,3001.0,3107.0,3105.0,515299,britannia,3008.6,-0.0318
2019-02-13,2907.0,3034.8,3015.0,504160,britannia,2923.4,-0.0283
2019-02-14,2900.0,2949.0,2915.0,288540,britannia,2924.6,0.0004
2019-02-15,2846.0,2945.0,2945.0,374810,britannia,2858.35,-0.0227
2019-02-18,2759.0,2939.0,2860.0,700980,britannia,2911.7,0.0187
2019-02-19,2851.0,2975.95,2910.2,484180,britannia,2873.55,-0.0131
2019-02-20,2884.0,2930.0,2884.0,271060,britannia,2922.3,0.017
2019-02-21,2935.0,3018.0,2943.95,724300,britannia,3001.6,0.0271
2019-02-22,2972.7,3057.3,3008.0,313430,britannia,3012.8,0.0037
2019-02-25,2982.0,3077.0,3013.2,336070,britannia,3048.2,0.0116999999999999
2019-02-26,3018.25,3092.95,3056.0,568490,britannia,3073.5,0.0083
2019-02-27,3023.35,3108.95,3080.0,393440,britannia,3058.6,-0.0048
2019-02-28,3032.9,3098.6,3071.0,447040,britannia,3056.9,-0.0006
2019-03-01,3062.3,3090.35,3083.0,217420,britannia,3077.25,0.0067
2019-03-05,3060.0,3100.25,3065.2,246280,britannia,3068.85,-0.0027
2019-03-06,3009.0,3086.95,3086.95,383040,britannia,3026.85,-0.0137
2019-03-07,3028.7,3069.0,3045.0,254410,britannia,3043.85,0.0056
2019-03-08,3021.0,3079.5,3041.0,190650,britannia,3071.2,0.009
2019-03-11,3066.5,3139.5,3086.0,336190,britannia,3133.45,0.0203
2019-03-12,3120.9,3178.8,3165.9,413120,britannia,3135.15,0.0005
2019-03-13,3093.9,3150.0,3136.0,298030,britannia,3126.95,-0.0026
2019-03-14,3116.0,3170.0,3135.0,293230,britannia,3149.4,0.0072
2019-03-15,3054.7,3169.0,3160.0,403250,britannia,3066.55,-0.0263
2019-03-18,3060.1,3134.9,3090.0,238910,britannia,3123.35,0.0185
2019-03-19,3084.0,3138.85,3128.0,184380,britannia,3125.4,0.0007
2019-03-20,3079.4,3135.0,3126.8,257000,britannia,3088.1,-0.0118999999999999
2019-03-22,3088.0,3117.9,3094.0,197650,britannia,3098.6,0.0034
2019-03-25,3061.1,3099.0,3074.75,224950,britannia,3090.75,-0.0025
2019-03-26,3060.0,3132.0,3100.0,340650,britannia,3099.15,0.0027
2019-03-27,3078.0,3117.0,3117.0,360840,britannia,3096.9,-0.0007
2019-03-28,3028.0,3118.5,3092.0,3470000,britannia,3096.55,-0.0001
2019-03-29,3045.0,3139.0,3120.0,595110,britannia,3085.5,-0.0036
2019-04-01,3044.0,3109.0,3104.95,497410,britannia,3049.85,-0.0116
2019-04-02,2980.4,3059.6,3056.0,378150,britannia,2994.2,-0.0182
2019-04-03,2955.2,3013.5,2990.0,439720,britannia,2990.1,-0.0014
2019-04-04,2984.15,3055.0,3001.95,464430,britannia,3041.8,0.0173
2019-04-05,2985.75,3051.05,3048.0,387500,britannia,2994.05,-0.0157
2019-04-08,2964.5,3013.95,3000.0,293050,britannia,2971.5,-0.0075
2019-04-09,2942.5,2988.75,2973.1,350180,britannia,2962.9,-0.0029
2019-04-10,2951.3,2995.0,2969.9,377560,britannia,2958.8,-0.0014
2019-04-11,2940.0,2974.05,2964.0,276800,britannia,2946.05,-0.0043
2019-04-12,2944.0,2990.0,2952.0,261480,britannia,2984.3,0.013
2019-04-15,2972.0,3008.0,2998.0,221770,britannia,2998.45,0.0046999999999999
2019-04-16,2998.0,3030.0,3000.0,258560,britannia,3020.5,0.0074
2019-04-18,2988.15,3029.85,3029.85,155310,britannia,2997.75,-0.0075
2019-04-22,2971.0,3014.0,2989.0,150450,britannia,3000.15,0.0008
2019-04-23,2986.35,3013.95,3002.0,138140,britannia,2991.0,-0.003
2019-04-24,2952.05,2997.55,2988.0,222280,britannia,2978.2,-0.0043
2019-04-25,2962.65,2999.0,2988.0,163140,britannia,2969.25,-0.003
2019-04-26,2955.0,2990.0,2990.0,121340,britannia,2967.7,-0.0005
2019-04-30,2876.05,2974.9,2970.0,458800,britannia,2896.05,-0.0241
2019-05-02,2772.0,2959.95,2927.0,1440000,britannia,2783.05,-0.039
2019-05-03,2690.0,2803.85,2782.95,1860000,britannia,2696.15,-0.0312
2019-05-06,2654.45,2699.0,2699.0,764920,britannia,2666.0,-0.0112
2019-05-07,2644.7,2720.5,2683.0,1180000,britannia,2650.55,-0.0058
2019-05-08,2615.85,2667.1,2656.6,723430,britannia,2649.5,-0.0004
2019-05-09,2637.0,2689.8,2637.0,457840,britannia,2672.4,0.0086
2019-05-10,2673.0,2725.0,2680.0,471290,britannia,2688.55,0.006
2019-05-13,2668.55,2707.6,2695.0,332870,britannia,2676.55,-0.0045
2019-05-14,2658.05,2723.0,2675.9,403040,britannia,2697.6,0.0079
2019-05-15,2660.0,2709.95,2700.0,322360,britannia,2687.75,-0.0037
2019-05-16,2677.8,2737.0,2699.8,307180,britannia,2716.2,0.0106
2019-05-17,2710.0,2785.1,2719.85,533790,britannia,2779.25,0.0232
2019-05-20,2781.0,2840.0,2839.0,442700,britannia,2801.2,0.0079
2019-05-21,2794.1,2867.4,2800.0,490610,britannia,2848.7,0.017
2019-05-22,2817.5,2878.0,2861.0,393510,britannia,2852.65,0.0014
2019-05-23,2827.1,2890.0,2874.0,262580,britannia,2838.7,-0.0049
2019-05-24,2808.2,2867.0,2845.0,227830,britannia,2851.05,0.0044
2019-05-27,2858.05,2905.0,2870.0,267260,britannia,2896.55,0.016
2019-05-28,2880.0,2925.0,2910.0,441690,britannia,2887.0,-0.0033
2019-05-29,2871.0,2930.0,2887.5,248040,britannia,2917.0,0.0104
2019-05-30,2874.6,2937.05,2921.0,225790,britannia,2887.15,-0.0102
2019-05-31,2889.6,2970.0,2895.0,577550,britannia,2921.95,0.0121
2019-06-03,2935.9,3000.0,2936.0,535060,britannia,2970.2,0.0165
2019-06-04,2951.0,2985.0,2970.2,211080,britannia,2963.1,-0.0024
2019-06-06,2881.8,2977.95,2965.3,333120,britannia,2901.35,-0.0208
2019-06-07,2860.0,2919.3,2905.0,285270,britannia,2899.3,-0.0007
2019-06-10,2909.7,3005.0,2909.7,477970,britannia,2994.3,0.0327999999999999
2019-06-11,2970.0,3010.0,3005.0,282230,britannia,2980.3,-0.0046999999999999
2019-06-12,2960.95,3005.0,2979.95,203660,britannia,2996.9,0.0056
2019-06-13,2952.0,2994.6,2989.3,213530,britannia,2984.55,-0.0040999999999999
2019-06-14,2954.45,2986.15,2972.0,117530,britannia,2964.1,-0.0069
2019-06-17,2891.1,2977.9,2964.1,234060,britannia,2899.2,-0.0219
2019-06-18,2860.0,2905.0,2905.0,302730,britannia,2867.25,-0.011
2019-06-19,2850.0,2904.5,2872.0,258720,britannia,2875.7,0.0029
2019-06-20,2796.55,2870.85,2850.0,425860,britannia,2834.05,-0.0144999999999999
2019-06-21,2805.0,2874.45,2835.0,363700,britannia,2826.7,-0.0026
2019-06-24,2771.05,2865.0,2830.0,369270,britannia,2780.5,-0.0163
2019-06-25,2753.6,2818.35,2776.0,304800,britannia,2807.7,0.0098
2019-06-26,2700.0,2813.45,2805.0,1390000,britannia,2732.9,-0.0266
2019-06-27,2720.0,2764.6,2740.0,964520,britannia,2725.9,-0.0026
2019-06-28,2732.0,2768.0,2735.0,363940,britannia,2743.7,0.0065
2019-07-01,2732.0,2771.0,2750.1,283000,britannia,2737.55,-0.0022
2019-07-02,2734.3,2777.0,2741.05,242280,britannia,2769.25,0.0116
2019-07-03,2765.45,2819.0,2779.0,454110,britannia,2794.7,0.0092
2019-07-04,2789.0,2850.0,2790.0,346400,britannia,2841.35,0.0167
2019-07-05,2811.9,2862.9,2858.0,361520,britannia,2824.85,-0.0058
2019-07-08,2771.05,2834.95,2829.9,302970,britannia,2781.15,-0.0155
2019-07-09,2730.15,2778.4,2770.0,314270,britannia,2762.65,-0.0067
2019-07-10,2742.9,2805.0,2762.0,356990,britannia,2769.55,0.0025
2019-07-11,2757.0,2790.9,2780.0,206140,britannia,2765.15,-0.0016
2019-07-12,2750.75,2800.0,2763.0,186080,britannia,2780.6,0.0056
2019-07-15,2755.0,2795.0,2795.0,150530,britannia,2773.6,-0.0025
2019-07-16,2737.6,2777.0,2770.0,221660,britannia,2747.15,-0.0095
2019-07-17,2748.0,2809.95,2753.95,306990,britannia,2797.8,0.0184
2019-07-18,2787.55,2844.0,2800.0,477910,britannia,2820.85,0.0081999999999999
2019-07-19,2712.1,2836.65,2836.35,403730,britannia,2749.15,-0.0254
2019-07-22,2718.0,2773.3,2755.0,209580,britannia,2734.5,-0.0053
2019-07-23,2701.0,2749.95,2739.0,242450,britannia,2730.2,-0.0016
2019-07-24,2620.05,2740.0,2729.0,525580,britannia,2641.45,-0.0325
2019-07-25,2631.1,2685.0,2635.65,771880,britannia,2671.55,0.0113999999999999
2019-07-26,2616.55,2684.85,2665.0,393940,britannia,2668.45,-0.0012
2019-07-29,2652.6,2689.3,2661.75,245050,britannia,2672.3,0.0014
2019-07-30,2592.5,2696.95,2675.0,354860,britannia,2617.05,-0.0207
2019-07-31,2540.3,2632.0,2621.0,487680,britannia,2605.0,-0.0046
2019-08-01,2575.05,2620.6,2590.0,332900,britannia,2600.9,-0.0016
2019-08-02,2555.0,2625.0,2588.9,347130,britannia,2594.4,-0.0025
2019-08-05,2542.85,2597.0,2585.95,211390,britannia,2578.35,-0.0062
2019-08-06,2538.3,2611.75,2563.0,404560,britannia,2550.55,-0.0108
2019-08-07,2530.0,2565.05,2551.0,308680,britannia,2540.55,-0.0039
2019-08-08,2536.85,2590.0,2558.8,286740,britannia,2577.6,0.0146
2019-08-09,2522.3,2644.35,2590.9,1430000,britannia,2588.15,0.0040999999999999
2019-08-13,2491.0,2565.0,2565.0,731080,britannia,2511.9,-0.0295
2019-08-14,2470.0,2549.7,2549.7,466210,britannia,2478.9,-0.0131
2019-08-16,2442.0,2505.0,2500.0,734220,britannia,2499.45,0.0083
2019-08-19,2471.1,2520.0,2520.0,586550,britannia,2478.4,-0.0084
2019-08-20,2371.0,2470.0,2470.0,1170000,britannia,2393.5,-0.0343
2019-08-21,2300.0,2405.0,2389.0,1700000,britannia,2384.5,-0.0038
2019-08-22,2393.0,2477.0,2393.5,1250000,britannia,2440.75,0.0236
2019-08-23,2402.2,2502.0,2425.4,629500,britannia,2466.65,0.0106
2019-08-26,2483.55,2547.8,2500.0,748620,britannia,2533.85,0.0272
2019-08-27,2530.0,2724.3,2535.35,2210000,britannia,2685.9,0.06
2019-08-28,2672.05,2743.25,2700.0,1150000,britannia,2703.1,0.0064
2019-08-29,2651.5,2737.0,2703.2,535370,britannia,2676.85,-0.0097
2019-08-30,2687.5,2726.45,2690.0,507780,britannia,2701.65,0.0093
2019-09-03,2683.1,2763.15,2699.0,716550,britannia,2707.85,0.0023
2019-09-04,2626.0,2747.55,2710.0,752110,britannia,2635.45,-0.0266999999999999
2019-09-05,2640.0,2705.0,2651.0,931160,britannia,2678.65,0.0163999999999999
2019-09-06,2646.2,2721.3,2695.4,478050,britannia,2668.0,-0.004
2019-09-09,2650.2,2694.8,2669.9,298660,britannia,2682.7,0.0055
2019-09-11,2660.0,2704.0,2696.0,334010,britannia,2666.4,-0.0060999999999999
2019-09-12,2647.65,2683.15,2666.4,310750,britannia,2677.0,0.004
2019-09-13,2642.0,2682.0,2681.0,245990,britannia,2674.6,-0.0009
2019-09-16,2646.1,2730.0,2660.0,428250,britannia,2715.05,0.0151
2019-09-17,2678.8,2740.95,2720.0,604930,britannia,2692.45,-0.0083
2019-09-18,2588.2,2668.7,2668.7,832020,britannia,2613.85,-0.0292
2019-09-19,2590.0,2653.2,2618.0,499690,britannia,2621.8,0.003
2019-09-20,2602.55,2883.0,2633.0,1320000,britannia,2867.0,0.0935
2019-09-23,2951.0,3583.75,2960.0,1740000,britannia,3053.65,0.0650999999999999
2019-09-24,3055.0,3115.0,3100.0,809420,britannia,3080.2,0.0087
2019-09-25,3001.0,3090.3,3079.95,583000,britannia,3036.0,-0.0143
2019-09-26,3050.0,3105.0,3058.0,514049,britannia,3092.8,0.0187
2019-09-27,3005.95,3109.7,3100.05,432430,britannia,3015.1,-0.0250999999999999
2019-09-30,2930.1,3023.95,3010.0,553450,britannia,2944.15,-0.0235
2019-10-01,2900.15,2987.4,2952.0,474510,britannia,2919.55,-0.0084
2019-10-03,2850.0,2919.0,2914.8,285270,britannia,2902.95,-0.0056999999999999
2019-10-04,2835.1,2931.35,2915.0,313500,britannia,2845.15,-0.0199
2019-10-07,2851.45,2968.75,2857.85,969710,britannia,2953.35,0.038
2019-10-09,2926.9,3074.65,2971.8,1040000,britannia,3058.5,0.0356
2019-10-10,3001.0,3061.0,3060.1,422210,britannia,3037.75,-0.0068
2019-10-11,3043.3,3096.95,3048.9,510120,britannia,3081.95,0.0146
2019-10-14,3068.95,3124.0,3093.95,350920,britannia,3109.65,0.009
2019-10-15,3112.35,3193.65,3129.1,583010,britannia,3181.1,0.023
2019-10-16,3155.0,3185.0,3185.0,271630,britannia,3176.75,-0.0014
2019-10-17,3160.0,3266.35,3176.0,673820,britannia,3247.85,0.0224
2019-10-18,3222.55,3259.2,3227.85,230820,britannia,3252.35,0.0014
2019-10-22,3220.1,3291.9,3220.1,435840,britannia,3248.05,-0.0013
2019-10-23,3253.0,3344.5,3260.0,591910,britannia,3294.7,0.0144
2019-10-24,3260.25,3342.0,3312.0,401740,britannia,3283.8,-0.0033
2019-10-25,3247.0,3298.85,3298.85,213350,britannia,3267.1,-0.0051
2019-10-27,3259.1,3259.1,3259.1,0,britannia,3259.1,-0.0024
2019-10-29,3259.0,3367.0,3273.0,458460,britannia,3352.5,0.0287
2019-10-30,3276.0,3399.0,3373.0,496660,britannia,3290.1,-0.0186
2019-10-31,3255.0,3343.55,3298.6,488890,britannia,3266.6,-0.0070999999999999
2019-11-01,3236.7,3295.0,3295.0,320110,britannia,3268.55,0.0006
2019-11-04,3227.0,3299.0,3290.0,283140,britannia,3239.85,-0.0088
2019-11-05,3202.3,3280.0,3255.0,330790,britannia,3231.75,-0.0025
2019-11-06,3191.0,3257.85,3239.85,347320,britannia,3227.85,-0.0012
2019-11-07,3204.9,3256.6,3249.0,289000,britannia,3223.8,-0.0013
2019-11-08,3143.0,3245.45,3228.0,376180,britannia,3158.0,-0.0204
2019-11-11,3110.0,3195.0,3157.0,464910,britannia,3119.55,-0.0121999999999999
2019-11-13,3200.0,3299.0,3271.0,1850000,britannia,3269.75,0.0481
2019-11-14,3200.0,3274.9,3274.9,515330,britannia,3230.8,-0.0118999999999999
2019-11-15,3185.15,3260.0,3230.2,261410,britannia,3195.55,-0.0109
2019-11-18,3126.0,3217.15,3203.0,429860,britannia,3140.9,-0.0171
2019-11-19,3110.0,3158.35,3140.9,261350,britannia,3120.35,-0.0065
2019-11-20,3060.0,3135.0,3120.0,504340,britannia,3116.3,-0.0013
2019-11-21,3061.65,3113.0,3113.0,295650,britannia,3072.65,-0.0139999999999999
2019-11-22,3016.15,3072.0,3062.25,349620,britannia,3022.65,-0.0163
2019-11-25,3004.3,3045.0,3025.5,437140,britannia,3040.6,0.0059
2019-11-26,3041.0,3083.0,3048.0,620960,britannia,3055.25,0.0048
2019-11-27,3060.0,3100.0,3060.0,235620,britannia,3091.1,0.0116999999999999
2019-11-28,3060.0,3110.4,3110.4,234710,britannia,3098.25,0.0023
2019-11-29,3050.0,3095.0,3085.0,221120,britannia,3057.7,-0.0131
2019-12-02,3051.55,3089.95,3057.7,387670,britannia,3069.7,0.0039
2019-12-03,3027.15,3116.0,3069.7,522270,britannia,3048.3,-0.0069999999999999
2019-12-04,3023.55,3067.35,3039.9,263760,britannia,3049.25,0.0003
2019-12-05,3041.0,3094.65,3064.4,278360,britannia,3082.9,0.011
2019-12-06,3059.7,3098.2,3090.05,206990,britannia,3069.6,-0.0043
2019-12-09,3047.45,3084.8,3084.8,206620,britannia,3058.4,-0.0036
2019-12-10,3042.1,3079.0,3066.05,185130,britannia,3059.35,0.0003
2019-12-11,3030.3,3064.0,3052.1,315340,britannia,3041.0,-0.006
2019-12-12,3030.2,3080.0,3048.6,254610,britannia,3073.55,0.0107
2019-12-13,3035.0,3096.0,3095.0,249100,britannia,3054.4,-0.0062
2019-12-16,3042.75,3087.85,3059.9,369760,britannia,3050.9,-0.0011
2019-12-17,3050.0,3075.5,3060.0,212810,britannia,3071.95,0.0069
2019-12-18,3053.35,3121.15,3070.0,405980,britannia,3099.2,0.0089
2019-12-19,3090.05,3123.0,3097.9,259890,britannia,3112.75,0.0044
2019-12-20,3062.45,3155.95,3095.0,766340,britannia,3122.25,0.0031
2019-12-23,3077.8,3129.7,3100.0,259920,britannia,3091.8,-0.0098
2019-12-24,3084.0,3114.45,3096.0,166800,britannia,3091.05,-0.0002
2019-12-26,3054.15,3118.0,3090.0,189040,britannia,3062.3,-0.0093
2019-12-27,3021.0,3082.0,3079.0,407650,britannia,3042.1,-0.0066
2019-12-30,3035.1,3065.0,3050.0,182860,britannia,3047.35,0.0017
2019-12-31,3020.0,3066.8,3046.0,190890,britannia,3027.8,-0.0064
2020-01-01,3027.4,3053.0,3044.7,110560,britannia,3039.65,0.0039
2020-01-02,3043.05,3065.0,3047.0,138430,britannia,3053.4,0.0045
2020-01-03,3025.65,3060.0,3045.0,168310,britannia,3038.8,-0.0048
2020-01-06,2995.05,3032.15,3030.0,181160,britannia,3022.05,-0.0055
2020-01-07,3028.0,3054.0,3033.9,159310,britannia,3036.6,0.0048
2020-01-08,2995.0,3038.7,3020.0,194020,britannia,3023.6,-0.0043
2020-01-09,2995.1,3049.0,3047.2,434270,britannia,3001.1,-0.0074
2020-01-10,2978.05,3015.0,3014.95,526250,britannia,2989.75,-0.0038
2020-01-13,2987.3,3056.25,2995.0,420790,britannia,3045.1,0.0185
2020-01-14,3037.15,3119.0,3058.0,653300,britannia,3105.15,0.0197
2020-01-15,3092.9,3133.95,3120.0,438960,britannia,3114.2,0.0029
2020-01-16,3115.0,3160.0,3116.0,768870,britannia,3150.25,0.0116
2020-01-17,3114.35,3169.0,3155.0,294060,britannia,3124.45,-0.0081999999999999
2020-01-20,3104.4,3143.0,3143.0,203110,britannia,3110.45,-0.0045
2020-01-21,3077.25,3130.0,3100.0,220940,britannia,3111.25,0.0003
2020-01-22,3088.9,3138.7,3125.5,248580,britannia,3106.35,-0.0016
2020-01-23,3068.1,3122.9,3103.85,203030,britannia,3112.95,0.0021
2020-01-24,3112.05,3212.95,3113.15,580190,britannia,3192.5,0.0256
2020-01-27,3155.0,3210.0,3187.0,322450,britannia,3174.2,-0.0056999999999999
2020-01-28,3136.5,3209.9,3182.9,292580,britannia,3181.25,0.0022
2020-01-29,3190.05,3245.5,3200.0,434880,britannia,3214.2,0.0104
2020-01-30,3192.45,3234.7,3208.95,337850,britannia,3210.7,-0.0011
2020-01-31,3186.85,3274.6,3242.7,468850,britannia,3200.7,-0.0031
2020-02-01,3080.0,3220.0,3188.55,237500,britannia,3097.6,-0.0322
2020-02-03,3092.35,3249.0,3097.6,657500,britannia,3230.05,0.0428
2020-02-04,3188.0,3300.0,3235.0,511590,britannia,3232.5,0.0008
2020-02-05,3243.7,3318.0,3269.8,423730,britannia,3255.95,0.0073
2020-02-06,3236.35,3293.0,3260.35,410630,britannia,3252.2,-0.0012
2020-02-07,3237.1,3296.0,3256.0,450060,britannia,3251.4,-0.0002
2020-02-10,3125.0,3280.0,3270.0,969120,britannia,3155.6,-0.0295
2020-02-11,3124.2,3198.8,3179.95,507520,britannia,3134.7,-0.0066
2020-02-12,3124.2,3209.0,3124.2,669150,britannia,3136.8,0.0007
2020-02-13,3105.2,3143.65,3132.0,319420,britannia,3135.2,-0.0005
2020-02-14,3090.3,3159.0,3116.0,270510,britannia,3096.65,-0.0123
2020-02-17,3072.05,3112.3,3095.0,224910,britannia,3084.1,-0.0040999999999999
2020-02-18,3020.0,3080.0,3080.0,453170,britannia,3066.45,-0.0056999999999999
2020-02-19,3040.0,3111.0,3082.1,462920,britannia,3082.25,0.0052
2020-02-20,3052.25,3123.45,3079.8,270720,britannia,3059.4,-0.0074
2020-02-24,3005.0,3065.0,3059.0,427350,britannia,3036.2,-0.0076
2020-02-25,3018.0,3078.0,3040.0,350420,britannia,3033.55,-0.0009
2020-02-26,3016.7,3069.9,3025.1,366300,britannia,3041.35,0.0026
2020-02-27,2960.0,3100.0,3036.95,652390,britannia,3026.05,-0.005
2020-02-28,2917.0,3020.0,2983.0,619510,britannia,2970.2,-0.0185
2020-03-02,2925.0,3053.95,2995.0,348150,britannia,2949.1,-0.0070999999999999
2020-03-03,2965.0,3045.5,2970.0,399770,britannia,3026.5,0.0262
2020-03-04,3028.0,3080.0,3048.0,368500,britannia,3063.05,0.0121
2020-03-05,3076.1,3165.0,3082.6,720100,britannia,3127.15,0.0209
2020-03-06,3013.25,3100.0,3084.9,593370,britannia,3081.4,-0.0146
2020-03-09,2968.5,3061.8,3045.0,607260,britannia,2996.5,-0.0276
2020-03-11,2944.1,3065.9,2982.2,534600,britannia,3048.3,0.0173
2020-03-12,2785.05,2968.95,2945.0,774260,britannia,2810.65,-0.078
2020-03-13,2410.0,3049.9,2700.0,1110000,britannia,2763.6,-0.0167
2020-03-16,2602.05,2744.65,2704.8,791030,britannia,2709.0,-0.0197999999999999
2020-03-17,2669.05,2795.75,2720.0,567270,britannia,2686.0,-0.0085
2020-03-18,2480.0,2744.95,2728.0,649480,britannia,2501.95,-0.0684999999999999
2020-03-19,2260.0,2404.0,2389.0,786860,britannia,2318.15,-0.0735
2020-03-20,2294.25,2500.9,2341.3,742460,britannia,2467.8,0.0646
2020-03-23,2100.0,2422.4,2300.0,613490,britannia,2137.85,-0.1336999999999999
2020-03-24,2111.9,2450.0,2117.0,929170,britannia,2364.7,0.1061
2020-03-25,2317.1,2511.6,2364.6,1250000,britannia,2451.4,0.0366999999999999
2020-03-26,2417.3,2668.8,2471.55,944120,britannia,2588.45,0.0559
2020-03-27,2505.0,2708.95,2690.0,472580,britannia,2529.25,-0.0229
2020-03-30,2442.75,2579.35,2465.25,701820,britannia,2473.75,-0.0219
2020-03-31,2490.0,2710.0,2579.95,734770,britannia,2688.95,0.087
2020-04-01,2505.0,2780.0,2700.0,1170000,britannia,2564.85,-0.0462
2020-04-03,2475.0,2610.0,2588.95,726900,britannia,2563.25,-0.0006
2020-04-07,2640.15,2878.7,2640.15,1060000,britannia,2834.5,0.1058
2020-04-08,2759.0,2990.0,2829.0,1040000,britannia,2775.55,-0.0208
2020-04-09,2732.9,2850.0,2850.0,893110,britannia,2801.7,0.0093999999999999
2020-04-13,2697.35,2800.0,2800.0,501530,britannia,2706.15,-0.0341
