,Date,Price,Open,High,Low,Volume,Chg%
412,"Jul 22, 2021",207.0,207.0,208.25,205.85,18.31M,0.10%
413,"Jul 20, 2021",206.8,208.2,209.3,206.4,23.66M,-0.46%
414,"Jul 19, 2021",207.75,206.8,209.5,206.35,16.46M,-0.07%
415,"Jul 16, 2021",207.9,207.7,209.65,207.2,29.02M,0.80%
416,"Jul 15, 2021",206.25,204.4,208.5,202.9,28.85M,1.05%
417,"Jul 14, 2021",204.1,201.85,205.15,201.7,20.48M,1.11%
418,"Jul 13, 2021",201.85,202.0,202.2,201.35,10.83M,0.37%
419,"Jul 12, 2021",201.1,202.0,202.55,200.95,13.09M,-0.12%
420,"Jul 09, 2021",201.35,202.0,202.35,200.9,11.83M,-0.32%
421,"Jul 08, 2021",202.0,203.5,204.5,201.8,20.93M,-0.86%
422,"Jul 07, 2021",203.75,202.5,205.2,202.3,17.88M,0.62%
423,"Jul 06, 2021",202.5,203.25,203.8,202.25,11.09M,-0.56%
424,"Jul 05, 2021",203.65,203.0,204.1,202.7,10.25M,0.62%
425,"Jul 02, 2021",202.4,203.3,203.7,202.25,12.70M,-0.30%
426,"Jul 01, 2021",203.0,202.9,203.8,202.15,10.19M,0.15%
427,"Jun 30, 2021",202.7,204.3,204.4,202.55,15.94M,-0.30%
428,"Jun 29, 2021",203.3,203.6,205.3,203.15,13.33M,-0.15%
429,"Jun 28, 2021",203.6,205.9,205.9,203.35,14.63M,-0.71%
430,"Jun 25, 2021",205.05,204.0,205.6,203.75,13.88M,0.89%
431,"Jun 24, 2021",203.25,204.45,204.65,202.55,22.44M,-0.34%
432,"Jun 23, 2021",203.95,205.65,205.85,203.6,12.58M,-0.56%
433,"Jun 22, 2021",205.1,206.1,206.25,204.35,18.04M,0.32%
434,"Jun 21, 2021",204.45,203.1,206.0,202.4,19.07M,-0.05%
435,"Jun 18, 2021",204.55,206.0,206.45,202.5,23.57M,-0.53%
436,"Jun 17, 2021",205.65,206.95,208.0,205.0,21.48M,-1.06%
437,"Jun 16, 2021",207.85,207.05,209.35,207.05,20.10M,0.39%
438,"Jun 15, 2021",207.05,207.55,208.4,207.0,14.85M,-0.12%
439,"Jun 14, 2021",207.3,207.95,208.45,205.2,17.68M,-0.29%
440,"Jun 11, 2021",207.9,210.3,210.45,207.75,21.42M,-0.67%
441,"Jun 10, 2021 D",209.3,208.7,211.4,207.5,30.72M,-1.51%
442,"Jun 09, 2021",212.5,214.0,214.75,211.5,24.89M,-0.54%
443,"Jun 08, 2021",213.65,212.2,214.25,211.2,21.26M,1.04%
444,"Jun 07, 2021",211.45,210.4,212.4,210.2,31.43M,1.29%
445,"Jun 04, 2021",208.75,209.5,209.7,208.0,30.13M,-0.14%
446,"Jun 03, 2021",209.05,210.75,210.75,208.7,46.66M,0.02%
447,"Jun 02, 2021",209.0,210.5,212.45,208.6,96.65M,-2.90%
448,"Jun 01, 2021 E",215.25,218.0,219.4,214.25,38.76M,-0.62%
449,"May 31, 2021",216.6,215.0,217.9,214.4,73.04M,1.74%
450,"May 28, 2021",212.9,212.5,213.5,211.55,25.60M,0.83%
451,"May 27, 2021",211.15,211.0,214.15,210.3,47.55M,0.26%
452,"May 26, 2021",210.6,211.8,212.45,210.3,17.58M,-0.14%
453,"May 25, 2021",210.9,213.0,213.4,210.25,25.33M,-0.28%
454,"May 24, 2021",211.5,209.5,212.05,207.75,28.87M,1.17%
455,"May 21, 2021",209.05,207.6,209.85,207.4,22.64M,0.99%
456,"May 20, 2021",207.0,208.45,209.3,206.8,20.88M,-0.36%
457,"May 19, 2021",207.75,210.05,211.4,207.55,24.41M,-1.09%
458,"May 18, 2021",210.05,214.1,214.6,209.65,30.48M,-1.20%
459,"May 17, 2021",212.6,216.8,217.0,211.65,38.00M,0.16%
460,"May 14, 2021",212.25,205.0,213.2,204.0,61.65M,4.43%
461,"May 12, 2021",203.25,203.9,205.25,202.85,16.54M,-0.37%
462,"May 11, 2021",204.0,203.9,206.5,203.75,13.75M,-0.75%
463,"May 10, 2021",205.55,207.15,207.45,205.0,16.30M,0.10%
464,"May 07, 2021",205.35,202.95,206.45,202.95,19.46M,1.28%
465,"May 06, 2021",202.75,202.3,205.95,202.1,14.32M,0.67%
466,"May 05, 2021",201.4,201.45,202.0,199.5,13.86M,0.90%
467,"May 04, 2021",199.6,201.2,202.35,199.1,18.26M,-0.67%
468,"May 03, 2021",200.95,201.2,201.85,200.0,20.61M,-0.81%
469,"Apr 30, 2021",202.6,203.9,205.7,202.0,16.50M,-0.83%
470,"Apr 29, 2021",204.3,207.1,207.55,204.05,13.10M,-0.58%
471,"Apr 28, 2021",205.5,206.0,206.5,205.3,12.71M,0.05%
472,"Apr 27, 2021",205.4,205.3,206.95,205.05,11.44M,0.05%
473,"Apr 26, 2021",205.3,205.8,206.75,204.7,19.89M,-0.02%
474,"Apr 23, 2021",205.35,204.25,207.0,204.25,19.63M,-0.27%
475,"Apr 22, 2021",205.9,202.0,206.3,200.55,23.14M,1.15%
476,"Apr 20, 2021",203.55,206.2,207.0,202.5,21.36M,-1.00%
477,"Apr 19, 2021",205.6,205.0,206.1,203.75,15.79M,-1.13%
478,"Apr 16, 2021",207.95,208.0,209.25,206.5,13.31M,0.60%
479,"Apr 15, 2021",206.7,209.0,210.45,206.0,17.53M,-0.96%
480,"Apr 13, 2021",208.7,207.0,209.7,206.0,20.25M,1.66%
481,"Apr 12, 2021",205.3,210.0,211.0,205.0,34.51M,-3.66%
482,"Apr 09, 2021",213.1,213.75,215.95,212.55,16.36M,-0.07%
483,"Apr 08, 2021",213.25,214.85,216.1,212.85,14.12M,-0.26%
484,"Apr 07, 2021",213.8,212.7,215.2,212.45,15.20M,0.54%
485,"Apr 06, 2021",212.65,213.8,214.95,210.15,25.67M,0.05%
486,"Apr 05, 2021",212.55,217.6,220.0,210.5,31.38M,-3.41%
487,"Apr 01, 2021",220.05,220.0,220.6,217.3,29.06M,0.71%
488,"Mar 31, 2021",218.5,214.05,219.3,212.7,36.49M,1.84%
489,"Mar 30, 2021",214.55,213.25,215.0,210.4,27.79M,1.73%
490,"Mar 26, 2021",210.9,214.25,214.45,210.35,26.08M,-0.33%
491,"Mar 25, 2021",211.6,215.15,215.95,209.05,40.68M,-2.01%
492,"Mar 24, 2021",215.95,221.0,222.8,215.25,27.61M,-2.81%
493,"Mar 23, 2021",222.2,225.0,228.1,221.3,41.56M,-1.68%
494,"Mar 22, 2021",226.0,223.3,226.4,221.5,46.05M,1.37%
495,"Mar 19, 2021",222.95,219.0,226.15,215.55,134.18M,2.44%
496,"Mar 18, 2021",217.65,213.0,219.1,211.9,91.99M,3.35%
497,"Mar 17, 2021",210.6,212.2,213.9,208.55,78.58M,1.32%
498,"Mar 16, 2021",207.85,206.4,208.9,204.95,48.76M,1.17%
499,"Mar 15, 2021",205.45,205.85,206.0,201.6,41.12M,0.12%
500,"Mar 12, 2021",205.2,208.0,208.0,203.5,30.79M,-0.63%
501,"Mar 10, 2021",206.5,209.1,209.2,205.8,19.60M,-0.63%
502,"Mar 09, 2021",207.8,208.7,209.75,204.75,22.59M,-0.10%
503,"Mar 08, 2021",208.0,209.7,210.8,207.7,22.99M,-0.26%
504,"Mar 05, 2021",208.55,208.0,210.0,207.2,17.32M,-0.55%
505,"Mar 04, 2021",209.7,208.8,211.3,207.6,24.90M,-0.12%
506,"Mar 03, 2021",209.95,212.0,212.0,208.8,20.85M,0.02%
507,"Mar 02, 2021",209.9,207.0,210.8,206.5,25.60M,1.45%
508,"Mar 01, 2021",206.9,205.45,207.75,204.05,16.23M,1.50%
509,"Feb 26, 2021",203.85,207.25,208.0,203.0,43.43M,-2.53%
510,"Feb 25, 2021",209.15,209.5,211.2,208.8,25.95M,0.14%
511,"Feb 24, 2021",208.85,209.1,209.8,206.5,13.16M,0.17%
512,"Feb 23, 2021",208.5,208.0,210.55,207.0,26.68M,0.70%
513,"Feb 22, 2021 D",207.05,212.0,212.0,206.0,51.55M,-4.12%
514,"Feb 19, 2021",215.95,218.85,218.9,214.0,28.13M,-1.33%
515,"Feb 18, 2021",218.85,218.2,220.6,217.9,24.07M,0.51%
516,"Feb 17, 2021",217.75,217.6,218.4,216.55,19.85M,-0.23%
517,"Feb 16, 2021",218.25,219.05,221.8,217.25,29.15M,-0.16%
518,"Feb 15, 2021",218.6,218.45,221.0,217.5,31.78M,0.53%
519,"Feb 12, 2021",217.45,225.75,225.75,215.8,110.57M,-3.97%
520,"Feb 11, 2021 E",226.45,229.0,229.3,224.5,43.63M,-0.48%
521,"Feb 10, 2021",227.55,229.0,231.1,223.1,47.28M,-0.63%
522,"Feb 09, 2021",229.0,234.6,239.2,228.2,70.66M,-1.76%
523,"Feb 08, 2021",233.1,237.5,238.05,231.5,41.50M,-0.53%
524,"Feb 05, 2021",234.35,232.15,238.85,227.25,125.49M,1.91%
525,"Feb 04, 2021",229.95,216.1,231.4,216.0,105.82M,6.09%
526,"Feb 03, 2021",216.75,221.5,222.0,215.7,53.64M,-0.66%
527,"Feb 02, 2021",218.2,220.0,223.5,217.0,48.46M,1.04%
528,"Feb 01, 2021",215.95,204.0,217.95,201.8,57.74M,6.25%
529,"Jan 29, 2021",203.25,208.55,208.8,202.35,23.76M,-1.62%
530,"Jan 28, 2021",206.6,209.25,211.0,205.75,22.13M,-1.92%
531,"Jan 27, 2021",210.65,208.0,212.65,207.1,48.47M,1.37%
532,"Jan 25, 2021",207.8,212.0,212.5,206.85,24.97M,-1.38%
533,"Jan 22, 2021",210.7,214.0,214.75,209.15,24.71M,-1.40%
534,"Jan 21, 2021",213.7,219.0,219.5,212.2,29.00M,-1.81%
535,"Jan 20, 2021",217.65,218.5,219.0,215.7,44.67M,-0.55%
536,"Jan 19, 2021",218.85,221.0,221.7,217.5,31.79M,-0.41%
537,"Jan 18, 2021",219.75,218.4,222.0,214.6,67.61M,0.87%
538,"Jan 15, 2021",217.85,214.9,218.5,211.2,58.32M,1.73%
539,"Jan 14, 2021",214.15,212.0,216.5,211.6,48.30M,1.37%
540,"Jan 13, 2021",211.25,207.45,213.0,205.25,63.93M,2.33%
541,"Jan 12, 2021",206.45,203.0,206.9,201.6,35.62M,1.95%
542,"Jan 11, 2021",202.5,204.0,206.1,201.25,42.97M,0.50%
543,"Jan 08, 2021",201.5,204.35,206.0,200.25,56.43M,-0.64%
544,"Jan 07, 2021",202.8,206.1,207.6,202.1,34.95M,-1.27%
545,"Jan 06, 2021",205.4,211.45,211.5,204.5,49.07M,-2.86%
546,"Jan 05, 2021",211.45,212.45,213.25,210.6,18.02M,-0.91%
547,"Jan 04, 2021",213.4,214.0,216.0,212.1,26.89M,-0.21%
548,"Jan 01, 2021",213.85,209.9,214.2,209.3,19.53M,2.32%
549,"Dec 31, 2020",209.0,210.55,211.3,208.55,18.25M,-1.02%
550,"Dec 30, 2020",211.15,212.7,213.5,209.55,18.93M,-0.19%
551,"Dec 29, 2020",211.55,210.5,213.5,210.1,26.55M,0.98%
552,"Dec 28, 2020",209.5,209.0,210.2,207.85,15.74M,0.43%
553,"Dec 24, 2020",208.6,210.0,210.65,205.6,22.77M,0.41%
554,"Dec 23, 2020",207.75,203.0,208.25,202.0,23.70M,2.14%
555,"Dec 22, 2020",203.4,203.1,206.25,196.9,40.99M,0.22%
556,"Dec 21, 2020",202.95,214.5,214.7,199.15,41.83M,-5.38%
557,"Dec 18, 2020",214.5,213.1,215.95,209.75,23.78M,0.68%
558,"Dec 17, 2020",213.05,214.2,215.1,211.25,22.39M,-0.44%
559,"Dec 16, 2020",214.0,213.75,215.55,213.5,19.55M,0.21%
560,"Dec 15, 2020",213.55,215.25,216.4,211.6,23.26M,-1.09%
561,"Dec 14, 2020",215.9,217.95,218.6,215.0,26.99M,-0.18%
562,"Dec 11, 2020",216.3,214.45,217.95,213.35,60.32M,1.69%
563,"Dec 10, 2020",212.7,206.65,213.65,203.15,65.23M,3.55%
564,"Dec 09, 2020",205.4,205.0,207.8,204.65,39.68M,1.46%
565,"Dec 08, 2020",202.45,203.9,204.7,199.55,30.85M,-0.34%
566,"Dec 07, 2020",203.15,198.2,203.75,197.6,35.69M,2.50%
567,"Dec 04, 2020",198.2,196.85,199.35,196.5,22.15M,1.02%
568,"Dec 03, 2020",196.2,197.2,197.2,194.55,28.01M,0.13%
569,"Dec 02, 2020",195.95,195.0,198.75,193.55,28.43M,0.80%
570,"Dec 01, 2020",194.4,195.0,196.35,192.4,15.89M,0.39%
571,"Nov 27, 2020",193.65,194.45,195.75,193.2,31.39M,-0.59%
572,"Nov 26, 2020",194.8,195.1,195.85,192.55,24.22M,0.49%
573,"Nov 25, 2020",193.85,196.0,197.95,192.5,41.66M,-0.87%
574,"Nov 24, 2020",195.55,190.6,196.45,190.6,45.41M,2.46%
575,"Nov 23, 2020",190.85,192.0,192.5,188.65,23.18M,-0.44%
576,"Nov 20, 2020",191.7,188.8,192.0,186.05,45.31M,2.02%
577,"Nov 19, 2020",187.9,182.8,191.8,182.7,48.98M,2.09%
578,"Nov 18, 2020",184.05,186.8,188.45,182.75,26.60M,-1.76%
579,"Nov 17, 2020",187.35,189.0,189.4,186.4,20.95M,-0.66%
580,"Nov 14, 2020",188.6,189.05,190.0,188.05,7.77M,0.80%
581,"Nov 13, 2020",187.1,187.2,188.8,185.55,28.20M,-0.48%
582,"Nov 12, 2020",188.0,185.2,188.75,183.85,46.37M,1.46%
583,"Nov 11, 2020",185.3,179.6,185.9,178.6,63.32M,3.90%
584,"Nov 10, 2020",178.35,175.0,179.55,171.85,57.46M,3.21%
585,"Nov 09, 2020",172.8,173.95,177.3,171.85,35.29M,-0.66%
586,"Nov 06, 2020 E",173.95,176.5,177.2,173.4,34.25M,-0.46%
587,"Nov 05, 2020",174.75,171.25,175.0,170.2,27.00M,2.92%
588,"Nov 04, 2020",169.8,170.05,171.8,168.2,18.81M,-0.18%
589,"Nov 03, 2020",170.1,167.2,170.75,167.1,22.60M,2.01%
590,"Nov 02, 2020",166.75,166.8,167.2,164.45,14.37M,0.91%
591,"Oct 30, 2020",165.25,164.0,166.8,163.35,16.35M,0.85%
592,"Oct 29, 2020",163.85,165.0,165.95,163.45,21.01M,-1.00%
593,"Oct 28, 2020",165.5,168.5,168.5,165.0,16.82M,-1.02%
594,"Oct 27, 2020",167.2,168.5,169.3,166.75,45.89M,-0.80%
595,"Oct 26, 2020",168.55,171.5,171.6,168.25,16.08M,-1.29%
596,"Oct 23, 2020",170.75,168.95,171.0,167.75,20.15M,1.31%
597,"Oct 22, 2020",168.55,167.55,169.1,167.0,22.04M,0.54%
598,"Oct 21, 2020",167.65,168.15,168.9,166.6,16.48M,0.12%
599,"Oct 20, 2020",167.45,168.0,168.3,166.7,16.15M,-0.48%
600,"Oct 19, 2020",168.25,166.8,168.9,166.15,19.02M,1.54%
601,"Oct 16, 2020",165.7,165.5,166.8,163.8,20.23M,0.39%
602,"Oct 15, 2020",165.05,167.7,167.8,164.55,27.12M,-1.64%
603,"Oct 14, 2020",167.8,170.55,171.0,167.05,38.22M,-1.38%
604,"Oct 13, 2020",170.15,172.85,174.85,169.5,35.69M,-1.19%
605,"Oct 12, 2020",172.2,170.5,175.2,170.0,66.25M,2.59%
606,"Oct 09, 2020",167.85,167.5,168.9,166.35,22.37M,0.42%
607,"Oct 08, 2020",167.15,170.1,170.4,166.9,25.50M,-1.39%
608,"Oct 07, 2020",169.5,170.0,170.9,169.0,16.29M,-0.24%
609,"Oct 06, 2020",169.9,169.5,171.6,168.1,21.89M,0.38%
610,"Oct 05, 2020",169.25,171.1,172.8,168.75,24.30M,-0.94%
611,"Oct 01, 2020",170.85,174.5,174.6,170.1,19.76M,-0.50%
612,"Sep 30, 2020",171.7,170.0,172.1,168.7,18.48M,1.36%
613,"Sep 29, 2020",169.4,174.75,174.75,169.0,25.62M,-2.25%
614,"Sep 28, 2020",173.3,171.0,174.8,170.5,23.19M,1.49%
615,"Sep 25, 2020",170.75,168.9,171.2,167.0,26.63M,2.52%
616,"Sep 24, 2020",166.55,171.7,171.75,166.15,31.49M,-3.45%
617,"Sep 23, 2020",172.5,174.95,177.55,171.7,61.79M,-0.98%
618,"Sep 22, 2020",174.2,175.75,176.75,173.75,18.53M,-0.88%
619,"Sep 21, 2020",175.75,180.0,180.6,175.05,23.89M,-1.87%
620,"Sep 18, 2020",179.1,179.55,179.85,177.0,29.78M,0.28%
621,"Sep 17, 2020",178.6,180.8,181.5,177.8,33.94M,-1.13%
622,"Sep 16, 2020",180.65,181.85,183.5,180.05,50.65M,-0.63%
623,"Sep 15, 2020",181.8,184.0,184.2,180.8,30.77M,-0.85%
624,"Sep 14, 2020",183.35,185.8,185.85,183.0,30.99M,-0.33%
625,"Sep 11, 2020",183.95,184.9,186.5,182.75,19.26M,-0.51%
626,"Sep 10, 2020",184.9,184.1,185.7,183.2,17.79M,0.60%
627,"Sep 09, 2020",183.8,185.5,186.25,182.3,27.83M,-2.31%
628,"Sep 08, 2020",188.15,189.6,190.55,184.6,25.59M,-0.50%
629,"Sep 07, 2020",189.1,187.25,190.5,180.8,32.66M,1.29%
630,"Sep 04, 2020",186.7,190.0,190.0,185.7,41.39M,-2.56%
631,"Sep 03, 2020",191.6,191.4,193.25,190.0,15.69M,0.13%
632,"Sep 02, 2020",191.35,191.3,193.0,189.65,20.59M,0.60%
633,"Sep 01, 2020",190.2,191.1,192.35,188.25,39.78M,-0.47%
634,"Aug 31, 2020",191.1,199.0,199.0,190.0,97.00M,-2.28%
635,"Aug 28, 2020",195.55,194.6,196.3,194.05,34.65M,0.67%
636,"Aug 27, 2020",194.25,198.5,198.9,193.9,47.21M,-0.36%
637,"Aug 26, 2020",194.95,196.5,196.55,193.65,22.63M,-0.23%
638,"Aug 25, 2020",195.4,197.25,198.3,195.1,15.20M,-0.66%
639,"Aug 24, 2020",196.7,197.25,199.0,196.35,14.74M,-0.05%
640,"Aug 21, 2020",196.8,198.0,199.2,196.3,17.23M,0.51%
641,"Aug 20, 2020",195.8,197.0,197.2,194.55,16.91M,-1.34%
642,"Aug 19, 2020",198.45,198.6,201.7,198.1,15.47M,-0.05%
643,"Aug 18, 2020",198.55,199.9,199.9,197.25,12.49M,-0.10%
644,"Aug 17, 2020",198.75,198.05,199.5,196.85,11.74M,1.20%
645,"Aug 14, 2020",196.4,201.6,203.35,195.5,28.75M,-2.51%
646,"Aug 13, 2020",201.45,203.5,204.2,197.1,22.70M,-1.35%
647,"Aug 12, 2020",204.2,202.5,204.9,200.4,21.29M,0.57%
648,"Aug 11, 2020",203.05,200.0,207.7,200.0,55.14M,2.11%
649,"Aug 10, 2020",198.85,196.4,199.65,196.4,16.47M,1.43%
650,"Aug 07, 2020",196.05,195.5,197.0,194.15,20.91M,0.36%
651,"Aug 06, 2020",195.35,194.2,195.6,193.1,17.89M,1.32%
652,"Aug 05, 2020",192.8,194.5,194.6,191.7,48.77M,-0.44%
653,"Aug 04, 2020",193.65,192.6,195.8,192.6,17.19M,0.55%
654,"Aug 03, 2020",192.6,194.0,194.0,191.9,13.27M,-0.80%
655,"Jul 31, 2020",194.15,193.5,196.95,193.5,16.65M,0.41%
656,"Jul 30, 2020",193.35,198.4,198.4,192.5,16.32M,-1.70%
657,"Jul 29, 2020",196.7,193.45,198.2,193.4,14.83M,0.67%
658,"Jul 28, 2020",195.4,197.0,198.65,195.05,19.29M,-0.51%
659,"Jul 27, 2020",196.4,200.5,200.5,195.15,22.65M,-1.60%
660,"Jul 24, 2020 E",199.6,201.0,201.7,197.3,60.19M,-0.55%
661,"Jul 23, 2020",200.7,197.65,201.5,196.8,31.49M,2.11%
662,"Jul 22, 2020",196.55,193.0,197.9,192.5,32.57M,2.24%
663,"Jul 21, 2020",192.25,192.1,194.2,191.5,28.01M,-0.23%
664,"Jul 20, 2020",192.7,195.0,195.35,192.35,18.92M,-0.70%
665,"Jul 17, 2020",194.05,193.3,195.4,193.0,14.88M,0.10%
666,"Jul 16, 2020",193.85,198.7,198.85,192.0,22.14M,-2.44%
667,"Jul 15, 2020",198.7,196.35,200.0,194.5,23.78M,1.43%
668,"Jul 14, 2020",195.9,197.4,199.5,192.75,18.48M,-0.84%
669,"Jul 13, 2020",197.55,195.9,198.75,195.1,20.30M,1.65%
670,"Jul 10, 2020",194.35,195.15,196.5,194.0,16.19M,-0.56%
671,"Jul 09, 2020",195.45,196.9,197.0,194.15,18.77M,-0.43%
672,"Jul 08, 2020",196.3,194.25,197.95,194.25,21.28M,1.06%
673,"Jul 07, 2020",194.25,200.0,200.5,194.0,31.28M,-2.78%
674,"Jul 06, 2020 D",199.8,200.35,201.95,198.95,34.71M,-3.73%
675,"Jul 03, 2020",207.55,208.0,208.5,206.0,37.90M,0.83%
676,"Jul 02, 2020",205.85,204.45,206.75,202.55,39.32M,1.45%
677,"Jul 01, 2020",202.9,194.65,203.85,194.65,44.30M,4.24%
678,"Jun 30, 2020",194.65,199.4,199.4,194.0,41.22M,-1.32%
679,"Jun 29, 2020",197.25,202.5,203.0,196.2,91.50M,1.05%
680,"Jun 26, 2020 E",195.2,206.0,209.4,193.3,71.96M,-3.41%
681,"Jun 25, 2020",202.1,192.25,203.5,191.65,75.58M,5.34%
682,"Jun 24, 2020",191.85,187.4,194.7,186.15,54.65M,3.23%
683,"Jun 23, 2020",185.85,185.4,187.5,184.75,26.55M,0.46%
684,"Jun 22, 2020",185.0,186.5,187.5,183.15,31.40M,0.52%
685,"Jun 19, 2020",184.05,187.1,187.95,183.6,30.53M,-1.37%
686,"Jun 18, 2020",186.6,181.2,187.5,180.7,28.89M,2.98%
687,"Jun 17, 2020",181.2,184.0,185.0,180.7,24.03M,-2.05%
688,"Jun 16, 2020",185.0,190.8,190.95,181.9,27.64M,-1.18%
689,"Jun 15, 2020",187.2,193.9,193.95,186.3,24.46M,-3.46%
690,"Jun 12, 2020",193.9,188.95,195.2,187.85,22.56M,-0.18%
691,"Jun 11, 2020",194.25,200.0,201.25,193.6,19.85M,-2.41%
692,"Jun 10, 2020",199.05,199.45,203.15,198.3,27.20M,0.28%
693,"Jun 09, 2020",198.5,198.25,206.2,197.65,39.91M,0.43%
694,"Jun 08, 2020",197.65,202.9,203.65,197.0,19.56M,-1.18%
695,"Jun 05, 2020",200.0,201.8,202.0,198.65,14.63M,-0.07%
696,"Jun 04, 2020",200.15,197.75,202.5,195.0,22.00M,1.75%
697,"Jun 03, 2020",196.7,200.0,200.9,195.6,18.98M,-0.28%
698,"Jun 02, 2020",197.25,201.9,201.9,196.7,22.63M,-1.65%
699,"Jun 01, 2020",200.55,201.0,205.25,199.0,28.51M,1.62%
700,"May 29, 2020",197.35,190.45,198.0,189.0,35.84M,3.51%
701,"May 28, 2020",190.65,192.3,192.9,189.0,24.58M,-0.78%
702,"May 27, 2020",192.15,192.5,193.9,186.9,24.55M,0.23%
703,"May 26, 2020",191.7,190.0,194.95,187.8,53.24M,2.87%
704,"May 22, 2020",186.35,188.0,191.9,184.6,39.01M,-1.38%
705,"May 21, 2020",188.95,175.6,190.45,172.65,58.38M,7.51%
706,"May 20, 2020",175.75,171.95,177.0,171.0,25.32M,2.93%
707,"May 19, 2020",170.75,166.5,171.65,165.1,20.14M,3.64%
708,"May 18, 2020",164.75,166.0,167.3,163.15,20.80M,0.06%
709,"May 15, 2020",164.65,162.2,165.5,161.15,14.95M,0.52%
710,"May 14, 2020",163.8,164.5,168.25,161.95,14.95M,-0.97%
711,"May 13, 2020",165.4,173.4,173.6,164.5,20.02M,0.21%
712,"May 12, 2020",165.05,158.45,165.9,157.5,21.39M,4.17%
713,"May 11, 2020",158.45,160.0,163.5,158.0,18.10M,0.13%
714,"May 08, 2020",158.25,163.95,164.15,157.1,25.31M,-1.71%
715,"May 07, 2020",161.0,164.0,165.85,160.5,24.25M,-1.77%
716,"May 06, 2020",163.9,171.4,171.4,160.5,65.59M,-5.75%
717,"May 05, 2020",173.9,175.0,177.45,172.0,17.71M,-0.09%
718,"May 04, 2020",174.05,181.75,181.75,170.65,30.30M,-4.39%
719,"Apr 30, 2020",182.05,184.9,184.9,180.45,30.17M,-0.05%
720,"Apr 29, 2020",182.15,180.5,182.9,179.65,21.46M,1.50%
721,"Apr 28, 2020",179.45,180.0,180.8,178.05,17.80M,-0.22%
722,"Apr 27, 2020",179.85,180.25,182.3,179.3,13.09M,-0.11%
723,"Apr 24, 2020",180.05,181.0,182.8,179.3,18.05M,-0.28%
724,"Apr 23, 2020",180.55,182.95,184.0,179.65,32.97M,-0.93%
725,"Apr 22, 2020",182.25,179.0,183.55,176.0,25.16M,1.48%
726,"Apr 21, 2020",179.6,178.0,184.3,176.05,23.33M,-0.61%
727,"Apr 20, 2020",180.7,189.95,189.95,179.5,35.77M,-3.93%
728,"Apr 17, 2020",188.1,190.45,191.4,186.95,26.67M,0.94%
729,"Apr 16, 2020",186.35,189.65,191.2,185.45,27.08M,-1.58%
730,"Apr 15, 2020",189.35,184.05,193.75,182.7,49.09M,4.27%
731,"Apr 13, 2020",181.6,184.5,186.65,181.05,17.74M,-1.97%
732,"Apr 09, 2020",185.25,184.0,186.25,180.0,42.64M,3.69%
733,"Apr 08, 2020",178.65,180.85,184.0,176.65,37.56M,-1.60%
734,"Apr 07, 2020",181.55,185.7,185.7,173.65,36.12M,2.05%
735,"Apr 03, 2020",177.9,167.9,182.75,167.0,62.87M,6.91%
736,"Apr 01, 2020",166.4,171.7,172.75,164.55,18.14M,-3.09%
737,"Mar 31, 2020",171.7,164.0,173.85,161.55,42.63M,7.85%
738,"Mar 30, 2020",159.2,156.05,164.9,156.05,28.12M,-2.45%
739,"Mar 27, 2020",163.2,162.0,166.0,155.0,32.64M,4.35%
740,"Mar 26, 2020",156.4,150.0,159.4,143.25,58.44M,6.14%
741,"Mar 25, 2020",147.35,151.0,152.0,139.0,62.51M,-1.57%
742,"Mar 24, 2020",149.7,162.95,163.7,147.4,52.57M,-2.98%
743,"Mar 23, 2020",154.3,158.0,162.0,149.2,51.35M,-12.08%
744,"Mar 20, 2020",175.5,165.1,176.5,165.1,62.00M,8.43%
745,"Mar 19, 2020",161.85,150.7,163.55,144.75,89.75M,7.40%
746,"Mar 18, 2020",150.7,152.1,154.65,147.35,50.25M,1.04%
747,"Mar 17, 2020",149.15,148.0,155.8,146.05,47.66M,1.29%
748,"Mar 16, 2020",147.25,158.0,158.1,145.25,33.26M,-9.24%
749,"Mar 13, 2020",162.25,150.0,164.0,134.6,61.59M,4.14%
750,"Mar 12, 2020",155.8,169.0,169.15,150.55,52.04M,-11.30%
751,"Mar 11, 2020",175.65,174.0,176.75,172.35,27.96M,-0.87%
752,"Mar 09, 2020",177.2,179.0,179.0,174.5,21.80M,-2.50%
753,"Mar 06, 2020",181.75,184.85,184.85,179.75,26.76M,-3.35%
754,"Mar 05, 2020",188.05,187.55,191.2,186.55,20.03M,0.29%
755,"Mar 04, 2020",187.5,194.95,195.55,186.55,27.66M,-3.28%
756,"Mar 03, 2020",193.85,197.0,197.45,192.55,17.95M,-0.74%
757,"Mar 02, 2020",195.3,199.5,203.45,193.65,18.56M,-1.14%
758,"Feb 28, 2020",197.55,195.0,199.9,192.05,32.63M,0.00%
759,"Feb 27, 2020",197.55,198.4,199.15,195.9,17.27M,-0.53%
760,"Feb 26, 2020",198.6,200.65,201.95,196.3,17.87M,-1.59%
761,"Feb 25, 2020",201.8,203.8,205.4,201.5,15.31M,-0.59%
762,"Feb 24, 2020",203.0,207.0,207.45,201.8,16.59M,-2.15%
763,"Feb 20, 2020",207.45,207.0,208.55,205.45,15.59M,0.36%
764,"Feb 19, 2020",206.7,205.25,207.15,203.85,9.05M,1.40%
765,"Feb 18, 2020",203.85,204.55,204.6,200.5,20.93M,-0.46%
766,"Feb 17, 2020",204.8,208.0,208.65,204.0,15.56M,-1.40%
