Date,Low,Volume,Price,Chg%,High,Open
2018-01-11,2316.0,223460,2360.78,0.01,2374.5,2335.0
2018-01-12,2330.68,257269,2354.15,-0.0028,2384.5,2367.5
2018-01-15,2352.5,177460,2359.93,0.0025,2393.0,2354.15
2018-01-16,2300.5,336200,2338.68,-0.009,2386.5,2362.0
2018-01-17,2320.03,205680,2374.9,0.0155,2376.5,2340.0
2018-01-18,2303.0,355850,2315.75,-0.0249,2389.4,2379.85
2018-01-19,2315.0,131190,2342.22,0.0113999999999999,2346.4,2332.5
2018-01-22,2335.0,161800,2353.68,0.0049,2376.0,2337.5
2018-01-23,2324.62,200710,2368.22,0.0062,2380.28,2342.5
2018-01-24,2340.53,160130,2359.62,-0.0036,2377.57,2368.2
2018-01-25,2300.5,796630,2312.8,-0.0197999999999999,2359.6,2359.6
2018-01-29,2303.5,220440,2346.05,0.0144,2355.0,2320.0
2018-01-30,2320.1,258329,2352.8,0.0029,2370.03,2334.5
2018-01-31,2323.6,143770,2342.07,-0.0046,2356.2,2345.0
2018-02-01,2327.93,297690,2370.25,0.012,2380.85,2342.12
2018-02-02,2288.5,374370,2363.22,-0.003,2370.0,2337.75
2018-02-05,2280.0,354840,2308.35,-0.0232,2349.5,2349.5
2018-02-06,2200.0,274270,2265.22,-0.0187,2310.25,2250.0
2018-02-07,2246.53,256579,2275.22,0.0044,2312.5,2307.45
2018-02-08,2257.75,199330,2314.0,0.017,2327.0,2274.93
2018-02-09,2263.03,241480,2320.57,0.0028,2339.9,2263.03
2018-02-12,2335.0,429510,2386.25,0.0283,2395.0,2335.0
2018-02-14,2373.18,699920,2382.07,-0.0018,2437.9,2432.5
2018-02-15,2350.78,165650,2377.88,-0.0018,2408.18,2393.9
2018-02-16,2368.0,165570,2390.97,0.0055,2405.0,2400.5
2018-02-19,2347.95,89960,2366.65,-0.0102,2390.75,2390.75
2018-02-20,2362.5,265360,2367.05,0.0002,2390.0,2364.0
2018-02-21,2369.8,246900,2384.88,0.0075,2393.45,2387.5
2018-02-22,2375.68,424910,2427.93,0.0181,2437.5,2387.0
2018-02-23,2437.55,305410,2480.95,0.0218,2489.5,2450.0
2018-02-26,2472.03,224700,2482.38,0.0006,2499.0,2482.8
2018-02-27,2455.25,427030,2476.12,-0.0025,2532.9,2487.5
2018-02-28,2448.65,180960,2497.12,0.0085,2504.65,2465.0
2018-03-01,2460.0,105070,2471.93,-0.0101,2499.97,2492.5
2018-03-05,2445.7,157470,2451.22,-0.0084,2469.72,2456.0
2018-03-06,2393.53,156360,2412.6,-0.0158,2467.45,2447.5
2018-03-07,2390.0,253840,2442.35,0.0123,2457.5,2412.5
2018-03-08,2411.12,268070,2424.2,-0.0074,2458.75,2452.75
2018-03-09,2412.12,377000,2420.9,-0.0014,2440.0,2434.5
2018-03-12,2410.38,146010,2433.4,0.0052,2447.5,2437.5
2018-03-13,2416.18,218070,2434.97,0.0006,2447.5,2430.28
2018-03-14,2403.0,208790,2411.88,-0.0095,2427.5,2425.12
2018-03-15,2406.2,606400,2434.12,0.0092,2448.0,2421.5
2018-03-16,2420.0,303840,2430.3,-0.0016,2447.5,2434.97
2018-03-19,2401.5,223660,2407.78,-0.0093,2434.97,2431.0
2018-03-20,2403.0,323250,2412.53,0.002,2417.5,2410.0
2018-03-21,2410.0,404660,2417.22,0.0019,2428.0,2410.0
2018-03-22,2410.25,177050,2419.1,0.0008,2435.0,2427.5
2018-03-23,2395.0,273340,2419.82,0.0003,2435.0,2405.5
2018-03-26,2419.47,192500,2429.0,0.0038,2435.0,2420.03
2018-03-27,2431.93,485250,2482.4,0.022,2492.88,2437.5
2018-03-28,2452.1,526030,2485.3,0.0012,2502.0,2482.4
2018-04-02,2487.2,291720,2553.53,0.0275,2558.85,2499.0
2018-04-03,2522.3,214840,2549.9,-0.0014,2559.5,2559.0
2018-04-04,2495.5,268380,2512.2,-0.0148,2542.4,2528.5
2018-04-05,2505.5,204050,2533.93,0.0086,2537.35,2512.5
2018-04-06,2525.0,272780,2589.12,0.0218,2599.97,2544.97
2018-04-09,2568.28,125080,2581.45,-0.003,2603.5,2591.0
2018-04-10,2530.0,148510,2567.12,-0.0056,2588.75,2582.0
2018-04-11,2553.0,87600,2567.68,0.0002,2580.68,2569.95
2018-04-12,2555.0,223380,2581.43,0.0054,2601.5,2566.5
2018-04-13,2579.3,293690,2604.45,0.0089,2618.07,2610.0
2018-04-16,2592.93,191330,2656.18,0.0199,2669.0,2606.45
2018-04-17,2657.12,392790,2671.05,0.0056,2710.22,2668.5
2018-04-18,2660.5,129789,2680.82,0.0037,2694.2,2684.0
2018-04-19,2673.07,129050,2697.9,0.0064,2709.62,2683.5
2018-04-20,2649.75,88070,2661.18,-0.0136,2700.47,2698.0
2018-04-23,2652.22,181690,2656.53,-0.0017,2682.4,2675.0
2018-04-24,2625.55,116200,2648.6,-0.003,2671.55,2665.0
2018-04-25,2638.62,190560,2687.65,0.0147,2726.25,2650.0
2018-04-26,2672.55,184850,2686.7,-0.0004,2706.03,2690.0
2018-04-27,2689.18,176860,2730.38,0.0163,2747.93,2695.0
2018-04-30,2730.0,129500,2756.6,0.0096,2768.22,2731.5
2018-05-02,2704.4,144160,2712.53,-0.016,2782.75,2772.5
2018-05-03,2660.0,152100,2668.55,-0.0162,2730.0,2730.0
2018-05-04,2650.5,225300,2692.25,0.0089,2713.62,2675.0
2018-05-07,2692.25,151630,2736.35,0.0163999999999999,2750.03,2692.25
2018-05-08,2691.62,107510,2722.35,-0.0051,2750.0,2745.0
2018-05-09,2694.55,125670,2700.75,-0.0079,2726.28,2709.5
2018-05-10,2672.75,200290,2693.22,-0.0028,2713.07,2700.22
2018-05-11,2700.0,124230,2738.85,0.0169,2746.2,2700.0
2018-05-14,2706.6,80050,2732.05,-0.0025,2755.0,2755.0
2018-05-15,2708.15,277740,2727.4,-0.0017,2753.85,2750.0
2018-05-16,2667.82,478000,2771.1,0.016,2792.5,2715.0
2018-05-17,2720.53,266520,2738.38,-0.0118,2785.0,2775.0
2018-05-18,2740.12,306420,2798.53,0.022,2820.0,2754.5
2018-05-21,2739.45,222480,2760.8,-0.0135,2835.5,2803.5
2018-05-22,2760.15,223360,2802.2,0.015,2815.0,2774.72
2018-05-23,2800.0,389010,2857.85,0.0199,2867.5,2810.0
2018-05-24,2841.0,263790,2859.1,0.0004,2895.95,2851.68
2018-05-25,2853.03,234920,2913.75,0.0191,2925.0,2860.0
2018-05-28,2896.5,136480,2921.47,0.0026,2939.38,2939.38
2018-05-29,2889.12,169820,2902.55,-0.0065,2934.0,2927.35
2018-05-30,2868.0,220700,2894.93,-0.0026,2909.78,2876.7
2018-05-31,2880.0,620770,2961.97,0.0232,3007.9,2900.0
2018-06-01,2897.1,244770,2906.22,-0.0187999999999999,2987.0,2987.0
2018-06-04,2855.3,234990,2883.1,-0.008,2932.03,2918.7
2018-06-05,2877.78,146210,2905.9,0.0079,2920.0,2877.78
2018-06-06,2902.5,137320,2938.47,0.0112,2944.5,2902.5
2018-06-07,2944.05,244240,2996.65,0.0197999999999999,3008.5,2955.0
2018-06-08,2944.03,176900,2958.82,-0.0126,3008.0,3008.0
2018-06-11,2950.5,138470,2955.22,-0.0012,2982.12,2963.5
2018-06-12,2930.28,90800,2973.3,0.0060999999999999,2977.5,2955.22
2018-06-13,2967.55,198280,3008.57,0.0118999999999999,3040.0,2967.55
2018-06-14,2985.5,153540,3000.88,-0.0026,3023.5,3023.5
2018-06-15,2997.65,358540,3068.3,0.0225,3089.72,3007.5
2018-06-18,3029.95,234720,3037.0,-0.0102,3066.85,3066.85
2018-06-19,2961.03,190780,2988.28,-0.016,3041.47,3030.0
2018-06-20,2985.0,259290,2997.78,0.0032,3027.75,2999.2
2018-06-21,2975.0,151970,2981.35,-0.0055,3014.97,3000.0
2018-06-22,2947.53,184020,2979.72,-0.0005,2999.0,2984.45
2018-06-25,2980.0,129690,2988.7,0.003,3024.95,2987.0
2018-06-26,2981.5,225120,3025.05,0.0121999999999999,3040.9,3003.0
2018-06-27,3024.0,273890,3043.8,0.0062,3064.5,3043.0
2018-06-28,3027.78,256269,3064.78,0.0069,3074.0,3062.0
2018-06-29,3056.15,315220,3106.88,0.0137,3128.97,3075.0
2018-07-02,3085.07,160600,3116.47,0.0031,3133.97,3113.5
2018-07-03,3093.03,187680,3108.28,-0.0026,3129.8,3129.8
2018-07-04,3105.03,197910,3149.88,0.0134,3159.55,3105.03
2018-07-05,3147.1,144030,3153.65,0.0012,3184.5,3174.5
2018-07-06,3140.5,234680,3154.95,0.0004,3179.75,3145.0
2018-07-09,3150.0,123170,3191.43,0.0116,3203.57,3155.5
2018-07-10,3185.12,183950,3194.85,0.0011,3212.53,3205.0
2018-07-11,3154.0,294280,3178.88,-0.005,3204.47,3204.0
2018-07-12,3161.12,287710,3202.82,0.0075,3215.6,3199.97
2018-07-13,3195.0,220690,3237.55,0.0108,3250.0,3195.0
2018-07-16,3249.97,172270,3266.35,0.0089,3283.5,3250.0
2018-07-17,3207.28,217350,3213.45,-0.0162,3287.1,3272.5
2018-07-18,3155.0,214520,3182.9,-0.0095,3237.53,3225.5
2018-07-19,3141.62,197250,3186.15,0.001,3198.2,3182.5
2018-07-20,3155.5,193860,3179.07,-0.0022,3217.35,3188.0
2018-07-23,3182.5,169910,3217.97,0.0121999999999999,3236.2,3200.0
2018-07-24,3199.0,158030,3233.22,0.0046999999999999,3247.5,3232.5
2018-07-25,3215.0,108570,3222.0,-0.0034999999999999,3262.0,3249.5
2018-07-26,3207.28,215950,3225.15,0.001,3247.28,3244.5
2018-07-27,3185.0,139910,3192.6,-0.0101,3250.0,3222.0
2018-07-30,3102.82,387250,3165.72,-0.0084,3212.5,3212.5
2018-07-31,3145.72,344680,3271.1,0.0333,3280.0,3189.95
2018-08-01,3212.47,307080,3244.93,-0.008,3312.5,3290.0
2018-08-02,3219.53,232300,3228.7,-0.005,3274.5,3240.0
2018-08-03,3184.1,344500,3196.35,-0.01,3261.0,3260.0
2018-08-06,3132.43,1200000,3163.35,-0.0103,3244.0,3220.0
2018-08-07,3085.0,699320,3100.2,-0.02,3183.28,3167.0
2018-08-08,3108.03,383190,3150.7,0.0163,3158.5,3115.8
2018-08-09,3140.28,261430,3167.7,0.0054,3179.28,3160.0
2018-08-10,3140.55,218270,3171.88,0.0013,3181.5,3181.5
2018-08-13,3156.5,324370,3215.32,0.0137,3225.5,3171.5
2018-08-14,3212.28,336190,3229.75,0.0045,3247.2,3225.0
2018-08-16,3213.05,295890,3247.07,0.0054,3260.0,3234.5
2018-08-17,3239.6,403130,3314.95,0.0209,3320.22,3259.65
2018-08-20,3325.0,289420,3385.7,0.0213,3393.4,3334.5
2018-08-21,3355.03,440780,3428.72,0.0127,3457.1,3397.5
2018-08-23,3415.85,325100,3450.07,0.0062,3467.18,3459.0
2018-08-24,3382.5,275840,3386.72,-0.0184,3445.0,3445.0
2018-08-27,3390.75,130789,3402.47,0.0046999999999999,3430.0,3393.3
2018-08-28,3409.5,155310,3422.82,0.006,3429.22,3421.95
2018-08-29,3363.1,189950,3367.9,-0.016,3425.5,3425.5
2018-08-30,3282.6,300920,3345.0,-0.0068,3388.0,3367.9
2018-08-31,3325.03,219380,3368.38,0.0069999999999999,3390.0,3345.3
2018-09-03,3266.0,170100,3282.93,-0.0254,3407.47,3395.0
2018-09-04,3149.85,408850,3172.03,-0.0338,3304.32,3268.2
2018-09-05,3025.0,746630,3092.5,-0.0250999999999999,3159.88,3134.0
2018-09-06,3060.57,365560,3097.22,0.0015,3159.47,3099.97
2018-09-07,3087.9,173560,3114.55,0.0056,3137.2,3120.45
2018-09-10,3042.5,171170,3047.0,-0.0217,3122.5,3120.0
2018-09-11,2960.07,424090,2970.03,-0.0253,3055.28,3051.3
2018-09-12,2955.18,439120,3007.75,0.0127,3030.0,2990.0
2018-09-14,3000.0,522690,3056.15,0.0161,3075.0,3034.5
2018-09-17,2988.28,295050,3010.88,-0.0148,3054.0,3054.0
2018-09-18,3001.22,475680,3033.2,0.0074,3077.7,3011.25
2018-09-19,2965.0,266470,2979.95,-0.0176,3064.0,3064.0
2018-09-21,2685.03,741490,2895.38,-0.0283999999999999,3002.47,2987.55
2018-09-24,2781.25,391460,2801.0,-0.0326,2918.75,2918.75
2018-09-25,2741.03,468200,2886.93,0.0306999999999999,2905.65,2812.5
2018-09-26,2825.0,381030,2840.95,-0.0159,2937.5,2935.0
2018-09-27,2812.5,464960,2849.9,0.0032,2883.0,2842.5
2018-09-28,2767.1,886020,2911.75,0.0217,2945.0,2897.0
2018-10-01,2850.5,345990,2921.78,0.0034,2940.0,2930.0
2018-10-03,2851.0,267010,2869.7,-0.0178,2917.32,2912.0
2018-10-04,2775.2,637500,2812.68,-0.0199,2849.0,2849.0
2018-10-05,2690.07,518320,2723.85,-0.0316,2807.5,2807.5
2018-10-08,2673.57,459540,2771.75,0.0176,2784.95,2694.5
2018-10-09,2723.07,638170,2755.62,-0.0058,2839.45,2824.0
2018-10-10,2732.03,274440,2854.25,0.0358,2875.0,2737.5
2018-10-11,2745.3,274780,2785.1,-0.0242,2831.22,2762.5
2018-10-12,2810.65,435470,2878.75,0.0336,2894.5,2834.72
2018-10-15,2810.0,388950,2835.8,-0.0149,2892.47,2892.0
2018-10-16,2810.0,196320,2850.25,0.0051,2885.0,2855.72
2018-10-17,2752.55,378960,2770.53,-0.0279999999999999,2888.82,2879.5
2018-10-19,2737.5,341550,2781.75,0.004,2797.0,2774.0
2018-10-22,2775.5,190690,2790.07,0.003,2811.25,2808.5
2018-10-23,2726.12,384400,2742.28,-0.0171,2800.55,2784.5
2018-10-24,2655.0,484590,2680.07,-0.0227,2792.0,2762.75
2018-10-25,2628.0,496220,2654.65,-0.0095,2704.8,2655.0
2018-10-26,2628.6,267430,2660.25,0.0021,2694.5,2669.72
2018-10-29,2651.32,188160,2699.12,0.0146,2724.5,2658.9
2018-10-30,2687.7,269270,2723.95,0.0092,2733.5,2710.0
2018-10-31,2719.53,424200,2822.05,0.036,2833.03,2733.5
2018-11-01,2782.5,251860,2791.53,-0.0108,2858.93,2840.0
2018-11-02,2790.0,253580,2800.5,0.0032,2862.5,2810.5
2018-11-05,2805.5,183000,2857.25,0.0203,2865.72,2807.0
2018-11-06,2825.6,230170,2860.62,0.0012,2899.5,2862.25
2018-11-07,2871.12,77810,2905.22,0.0156,2910.0,2871.12
2018-11-09,2850.5,442250,2873.22,-0.011,2944.5,2917.0
2018-11-12,2791.7,697690,2878.78,0.0019,2911.2,2883.75
2018-11-13,2828.0,361810,2906.28,0.0096,2920.0,2890.0
2018-11-14,2865.8,309190,2885.38,-0.0072,2931.5,2930.0
2018-11-15,2866.03,122510,2909.07,0.0081999999999999,2914.0,2897.0
2018-11-16,2895.0,451890,2973.82,0.0223,2995.0,2916.5
2018-11-19,2970.0,368140,2994.78,0.0069999999999999,3012.0,2995.0
2018-11-20,2920.43,216500,2944.35,-0.0168,3002.95,2985.0
2018-11-21,2955.0,395940,3002.32,0.0197,3012.5,2955.0
2018-11-22,2990.0,349050,3004.35,0.0007,3030.2,3005.0
2018-11-26,2975.5,348210,3004.03,-0.0001,3029.45,3019.0
2018-11-27,2983.0,430870,3017.53,0.0045,3040.0,3009.95
2018-11-28,2975.25,248830,2980.88,-0.0121,3035.0,3035.0
2018-11-29,2985.0,414180,3032.35,0.0173,3045.0,3016.0
2018-11-30,3040.8,954570,3169.75,0.0453,3197.0,3040.9
2018-12-03,3081.35,311810,3094.5,-0.0237,3188.9,3175.0
2018-12-04,3056.1,329010,3093.1,-0.0005,3128.75,3100.2
2018-12-05,3065.05,205220,3093.0,-0.0,3109.4,3090.0
2018-12-06,2980.0,302120,2986.35,-0.0345,3078.9,3078.9
2018-12-07,2950.0,155500,3005.35,0.0064,3013.85,2986.35
2018-12-10,2930.0,197630,2980.65,-0.0081999999999999,3000.0,2984.95
2018-12-11,2940.0,198220,2997.2,0.0056,3009.9,2970.0
2018-12-12,3000.25,261560,3056.5,0.0197999999999999,3074.0,3001.8
2018-12-13,3083.15,401090,3143.2,0.0283999999999999,3157.95,3088.0
2018-12-14,3097.45,187230,3135.75,-0.0024,3171.1,3139.7
2018-12-17,3114.0,228530,3163.2,0.0088,3170.0,3159.75
2018-12-18,3130.0,230830,3168.7,0.0017,3183.0,3157.0
2018-12-19,3170.0,425670,3228.85,0.019,3245.0,3179.9
2018-12-20,3160.15,205790,3170.85,-0.018,3234.75,3207.7
2018-12-21,3107.1,359200,3119.8,-0.0161,3200.0,3199.0
2018-12-24,3082.15,245820,3100.55,-0.0062,3157.0,3120.5
2018-12-26,3041.0,159440,3088.95,-0.0037,3114.0,3086.4
2018-12-27,3062.0,240310,3075.4,-0.0044,3124.95,3110.0
2018-12-28,3080.95,169580,3098.5,0.0075,3114.35,3083.0
2018-12-31,3083.0,184700,3115.4,0.0055,3120.0,3105.15
2019-01-01,3080.0,140860,3103.05,-0.004,3128.9,3120.0
2019-01-02,3081.2,152320,3116.85,0.0044,3131.0,3100.0
2019-01-03,3097.4,311500,3135.9,0.0060999999999999,3177.0,3116.85
2019-01-04,3105.55,170820,3122.7,-0.0042,3159.2,3137.95
2019-01-07,3125.0,152970,3143.8,0.0068,3155.0,3137.1
2019-01-08,3080.0,217270,3089.55,-0.0173,3155.0,3155.0
2019-01-09,3081.0,257230,3092.65,0.001,3119.85,3114.0
2019-01-10,3073.0,229690,3088.95,-0.0012,3100.0,3100.0
2019-01-11,3079.6,353710,3096.85,0.0026,3116.75,3090.0
2019-01-14,3063.0,154980,3113.65,0.0054,3124.0,3102.0
2019-01-15,3095.0,278640,3183.9,0.0226,3199.9,3120.15
2019-01-16,3145.0,182040,3175.75,-0.0026,3204.9,3184.0
2019-01-17,3175.05,154540,3207.1,0.0098999999999999,3212.0,3181.0
2019-01-18,3134.25,161430,3171.35,-0.0111,3217.35,3214.85
2019-01-21,3136.5,174710,3148.4,-0.0072,3198.55,3170.0
2019-01-22,3130.15,156090,3153.65,0.0017,3174.95,3150.0
2019-01-23,3161.05,286990,3203.85,0.0159,3229.0,3177.0
2019-01-24,3190.55,148520,3216.85,0.0040999999999999,3225.0,3217.0
2019-01-25,3193.05,325170,3206.65,-0.0032,3270.0,3221.0
2019-01-28,3131.0,216800,3203.45,-0.001,3222.0,3210.5
2019-01-29,3152.5,179980,3180.05,-0.0073,3197.0,3197.0
2019-01-30,3180.1,116520,3208.8,0.009,3222.0,3197.0
2019-01-31,3189.2,255270,3197.7,-0.0034999999999999,3231.95,3231.95
2019-02-01,3201.0,387190,3251.0,0.0167,3286.0,3201.0
2019-02-04,3228.2,140280,3266.0,0.0046,3280.4,3251.35
2019-02-05,3150.1,503960,3167.05,-0.0302999999999999,3316.0,3278.0
2019-02-06,3105.05,313480,3181.4,0.0045,3199.95,3188.5
2019-02-07,3174.1,374130,3214.1,0.0103,3230.0,3210.0
2019-02-08,3095.0,640980,3110.0,-0.0324,3210.0,3138.5
2019-02-11,3055.3,265360,3107.55,-0.0008,3132.3,3120.0
2019-02-12,3001.0,515299,3008.6,-0.0318,3107.0,3105.0
2019-02-13,2907.0,504160,2923.4,-0.0283,3034.8,3015.0
2019-02-14,2900.0,288540,2924.6,0.0004,2949.0,2915.0
2019-02-15,2846.0,374810,2858.35,-0.0227,2945.0,2945.0
2019-02-18,2759.0,700980,2911.7,0.0187,2939.0,2860.0
2019-02-19,2851.0,484180,2873.55,-0.0131,2975.95,2910.2
2019-02-20,2884.0,271060,2922.3,0.017,2930.0,2884.0
2019-02-21,2935.0,724300,3001.6,0.0271,3018.0,2943.95
2019-02-22,2972.7,313430,3012.8,0.0037,3057.3,3008.0
2019-02-25,2982.0,336070,3048.2,0.0116999999999999,3077.0,3013.2
2019-02-26,3018.25,568490,3073.5,0.0083,3092.95,3056.0
2019-02-27,3023.35,393440,3058.6,-0.0048,3108.95,3080.0
2019-02-28,3032.9,447040,3056.9,-0.0006,3098.6,3071.0
2019-03-01,3062.3,217420,3077.25,0.0067,3090.35,3083.0
2019-03-05,3060.0,246280,3068.85,-0.0027,3100.25,3065.2
2019-03-06,3009.0,383040,3026.85,-0.0137,3086.95,3086.95
2019-03-07,3028.7,254410,3043.85,0.0056,3069.0,3045.0
2019-03-08,3021.0,190650,3071.2,0.009,3079.5,3041.0
2019-03-11,3066.5,336190,3133.45,0.0203,3139.5,3086.0
2019-03-12,3120.9,413120,3135.15,0.0005,3178.8,3165.9
2019-03-13,3093.9,298030,3126.95,-0.0026,3150.0,3136.0
2019-03-14,3116.0,293230,3149.4,0.0072,3170.0,3135.0
2019-03-15,3054.7,403250,3066.55,-0.0263,3169.0,3160.0
2019-03-18,3060.1,238910,3123.35,0.0185,3134.9,3090.0
2019-03-19,3084.0,184380,3125.4,0.0007,3138.85,3128.0
2019-03-20,3079.4,257000,3088.1,-0.0118999999999999,3135.0,3126.8
2019-03-22,3088.0,197650,3098.6,0.0034,3117.9,3094.0
2019-03-25,3061.1,224950,3090.75,-0.0025,3099.0,3074.75
2019-03-26,3060.0,340650,3099.15,0.0027,3132.0,3100.0
2019-03-27,3078.0,360840,3096.9,-0.0007,3117.0,3117.0
2019-03-28,3028.0,3470000,3096.55,-0.0001,3118.5,3092.0
2019-03-29,3045.0,595110,3085.5,-0.0036,3139.0,3120.0
2019-04-01,3044.0,497410,3049.85,-0.0116,3109.0,3104.95
2019-04-02,2980.4,378150,2994.2,-0.0182,3059.6,3056.0
2019-04-03,2955.2,439720,2990.1,-0.0014,3013.5,2990.0
2019-04-04,2984.15,464430,3041.8,0.0173,3055.0,3001.95
2019-04-05,2985.75,387500,2994.05,-0.0157,3051.05,3048.0
2019-04-08,2964.5,293050,2971.5,-0.0075,3013.95,3000.0
2019-04-09,2942.5,350180,2962.9,-0.0029,2988.75,2973.1
2019-04-10,2951.3,377560,2958.8,-0.0014,2995.0,2969.9
2019-04-11,2940.0,276800,2946.05,-0.0043,2974.05,2964.0
2019-04-12,2944.0,261480,2984.3,0.013,2990.0,2952.0
2019-04-15,2972.0,221770,2998.45,0.0046999999999999,3008.0,2998.0
2019-04-16,2998.0,258560,3020.5,0.0074,3030.0,3000.0
2019-04-18,2988.15,155310,2997.75,-0.0075,3029.85,3029.85
2019-04-22,2971.0,150450,3000.15,0.0008,3014.0,2989.0
2019-04-23,2986.35,138140,2991.0,-0.003,3013.95,3002.0
2019-04-24,2952.05,222280,2978.2,-0.0043,2997.55,2988.0
2019-04-25,2962.65,163140,2969.25,-0.003,2999.0,2988.0
2019-04-26,2955.0,121340,2967.7,-0.0005,2990.0,2990.0
2019-04-30,2876.05,458800,2896.05,-0.0241,2974.9,2970.0
2019-05-02,2772.0,1440000,2783.05,-0.039,2959.95,2927.0
2019-05-03,2690.0,1860000,2696.15,-0.0312,2803.85,2782.95
2019-05-06,2654.45,764920,2666.0,-0.0112,2699.0,2699.0
2019-05-07,2644.7,1180000,2650.55,-0.0058,2720.5,2683.0
2019-05-08,2615.85,723430,2649.5,-0.0004,2667.1,2656.6
2019-05-09,2637.0,457840,2672.4,0.0086,2689.8,2637.0
2019-05-10,2673.0,471290,2688.55,0.006,2725.0,2680.0
2019-05-13,2668.55,332870,2676.55,-0.0045,2707.6,2695.0
2019-05-14,2658.05,403040,2697.6,0.0079,2723.0,2675.9
2019-05-15,2660.0,322360,2687.75,-0.0037,2709.95,2700.0
2019-05-16,2677.8,307180,2716.2,0.0106,2737.0,2699.8
2019-05-17,2710.0,533790,2779.25,0.0232,2785.1,2719.85
2019-05-20,2781.0,442700,2801.2,0.0079,2840.0,2839.0
2019-05-21,2794.1,490610,2848.7,0.017,2867.4,2800.0
2019-05-22,2817.5,393510,2852.65,0.0014,2878.0,2861.0
2019-05-23,2827.1,262580,2838.7,-0.0049,2890.0,2874.0
2019-05-24,2808.2,227830,2851.05,0.0044,2867.0,2845.0
2019-05-27,2858.05,267260,2896.55,0.016,2905.0,2870.0
2019-05-28,2880.0,441690,2887.0,-0.0033,2925.0,2910.0
2019-05-29,2871.0,248040,2917.0,0.0104,2930.0,2887.5
2019-05-30,2874.6,225790,2887.15,-0.0102,2937.05,2921.0
2019-05-31,2889.6,577550,2921.95,0.0121,2970.0,2895.0
2019-06-03,2935.9,535060,2970.2,0.0165,3000.0,2936.0
2019-06-04,2951.0,211080,2963.1,-0.0024,2985.0,2970.2
2019-06-06,2881.8,333120,2901.35,-0.0208,2977.95,2965.3
2019-06-07,2860.0,285270,2899.3,-0.0007,2919.3,2905.0
2019-06-10,2909.7,477970,2994.3,0.0327999999999999,3005.0,2909.7
2019-06-11,2970.0,282230,2980.3,-0.0046999999999999,3010.0,3005.0
2019-06-12,2960.95,203660,2996.9,0.0056,3005.0,2979.95
2019-06-13,2952.0,213530,2984.55,-0.0040999999999999,2994.6,2989.3
2019-06-14,2954.45,117530,2964.1,-0.0069,2986.15,2972.0
2019-06-17,2891.1,234060,2899.2,-0.0219,2977.9,2964.1
2019-06-18,2860.0,302730,2867.25,-0.011,2905.0,2905.0
2019-06-19,2850.0,258720,2875.7,0.0029,2904.5,2872.0
2019-06-20,2796.55,425860,2834.05,-0.0144999999999999,2870.85,2850.0
2019-06-21,2805.0,363700,2826.7,-0.0026,2874.45,2835.0
2019-06-24,2771.05,369270,2780.5,-0.0163,2865.0,2830.0
2019-06-25,2753.6,304800,2807.7,0.0098,2818.35,2776.0
2019-06-26,2700.0,1390000,2732.9,-0.0266,2813.45,2805.0
2019-06-27,2720.0,964520,2725.9,-0.0026,2764.6,2740.0
2019-06-28,2732.0,363940,2743.7,0.0065,2768.0,2735.0
2019-07-01,2732.0,283000,2737.55,-0.0022,2771.0,2750.1
2019-07-02,2734.3,242280,2769.25,0.0116,2777.0,2741.05
2019-07-03,2765.45,454110,2794.7,0.0092,2819.0,2779.0
2019-07-04,2789.0,346400,2841.35,0.0167,2850.0,2790.0
2019-07-05,2811.9,361520,2824.85,-0.0058,2862.9,2858.0
2019-07-08,2771.05,302970,2781.15,-0.0155,2834.95,2829.9
2019-07-09,2730.15,314270,2762.65,-0.0067,2778.4,2770.0
2019-07-10,2742.9,356990,2769.55,0.0025,2805.0,2762.0
2019-07-11,2757.0,206140,2765.15,-0.0016,2790.9,2780.0
2019-07-12,2750.75,186080,2780.6,0.0056,2800.0,2763.0
2019-07-15,2755.0,150530,2773.6,-0.0025,2795.0,2795.0
2019-07-16,2737.6,221660,2747.15,-0.0095,2777.0,2770.0
2019-07-17,2748.0,306990,2797.8,0.0184,2809.95,2753.95
2019-07-18,2787.55,477910,2820.85,0.0081999999999999,2844.0,2800.0
2019-07-19,2712.1,403730,2749.15,-0.0254,2836.65,2836.35
2019-07-22,2718.0,209580,2734.5,-0.0053,2773.3,2755.0
2019-07-23,2701.0,242450,2730.2,-0.0016,2749.95,2739.0
2019-07-24,2620.05,525580,2641.45,-0.0325,2740.0,2729.0
2019-07-25,2631.1,771880,2671.55,0.0113999999999999,2685.0,2635.65
2019-07-26,2616.55,393940,2668.45,-0.0012,2684.85,2665.0
2019-07-29,2652.6,245050,2672.3,0.0014,2689.3,2661.75
2019-07-30,2592.5,354860,2617.05,-0.0207,2696.95,2675.0
2019-07-31,2540.3,487680,2605.0,-0.0046,2632.0,2621.0
2019-08-01,2575.05,332900,2600.9,-0.0016,2620.6,2590.0
2019-08-02,2555.0,347130,2594.4,-0.0025,2625.0,2588.9
2019-08-05,2542.85,211390,2578.35,-0.0062,2597.0,2585.95
2019-08-06,2538.3,404560,2550.55,-0.0108,2611.75,2563.0
2019-08-07,2530.0,308680,2540.55,-0.0039,2565.05,2551.0
2019-08-08,2536.85,286740,2577.6,0.0146,2590.0,2558.8
2019-08-09,2522.3,1430000,2588.15,0.0040999999999999,2644.35,2590.9
